relation,src_node_id,dst_node_id,src_node_index,dst_node_index,jaccard,shared_genes
herb_gene_jaccard,HN4506,HN6050,2901,2967,0.6987951993942261,58
herb_gene_jaccard,HN4506,HN1355,2901,2755,0.6637167930603027,75
herb_gene_jaccard,HN4506,HN656,2901,2732,0.6574074029922485,71
herb_gene_jaccard,HN4506,HN1382,2901,2757,0.654321014881134,53
herb_gene_jaccard,HN4506,HN2792,2901,2822,0.6486486196517944,72
herb_gene_jaccard,HN4506,HN578,2901,2729,0.6407766938209534,66
herb_gene_jaccard,HN4511,HN7424,2902,3031,0.5,16
herb_gene_jaccard,HN4512,HN1322,2903,2752,0.7219512462615967,148
herb_gene_jaccard,HN4512,HN3804,2903,2874,0.6075268983840942,113
herb_gene_jaccard,HN4512,HN2637,2903,2815,0.5873016119003296,111
herb_gene_jaccard,HN4512,HN3383,2903,2854,0.5703703761100769,154
herb_gene_jaccard,HN4512,HN7757,2903,3051,0.560606062412262,111
herb_gene_jaccard,HN4512,HN2598,2903,2812,0.5591397881507874,104
herb_gene_jaccard,HN4512,HN3506,2903,2859,0.5567567348480225,103
herb_gene_jaccard,HN4512,HN3945,2903,2879,0.5515463948249817,107
herb_gene_jaccard,HN4512,HN3788,2903,2873,0.545918345451355,107
herb_gene_jaccard,HN4512,HN2634,2903,2814,0.545918345451355,107
herb_gene_jaccard,HN4529,HN1608,2904,2769,0.5,9
herb_gene_jaccard,HN4562,HN9055,2905,3105,0.38461539149284363,10
herb_gene_jaccard,HN4565,HN6143,2906,2974,0.49462366104125977,46
herb_gene_jaccard,HN4565,HN5749,2906,2956,0.4324324429035187,32
herb_gene_jaccard,HN4565,HN8976,2906,3103,0.4000000059604645,46
herb_gene_jaccard,HN4565,HN5742,2906,2955,0.37719297409057617,43
herb_gene_jaccard,HN4565,HN6899,2906,3004,0.36974790692329407,44
herb_gene_jaccard,HN4565,HN7077,2906,3015,0.35199999809265137,44
herb_gene_jaccard,HN4565,HN5301,2906,2933,0.3499999940395355,35
herb_gene_jaccard,HN4565,HN4828,2906,2916,0.347457617521286,41
herb_gene_jaccard,HN4565,HN3769,2906,2870,0.3333333432674408,20
herb_gene_jaccard,HN4565,HN4113,2906,2886,0.33076924085617065,43
herb_gene_jaccard,HN4577,HN7742,2907,3050,0.9036144614219666,75
herb_gene_jaccard,HN4577,HN7288,2907,3029,0.9036144614219666,75
herb_gene_jaccard,HN4577,HN2293,2907,2800,0.8735632300376892,76
herb_gene_jaccard,HN4577,HN7857,2907,3055,0.8658536672592163,71
herb_gene_jaccard,HN4577,HN7896,2907,3059,0.8620689511299133,75
herb_gene_jaccard,HN4577,HN2944,2907,2830,0.8620689511299133,75
herb_gene_jaccard,HN4577,HN8503,2907,3088,0.8604651093482971,74
herb_gene_jaccard,HN4577,HN4581,2907,2908,0.8433734774589539,70
herb_gene_jaccard,HN4577,HN8564,2907,3091,0.8072289228439331,67
herb_gene_jaccard,HN4577,HN3440,2907,2857,0.8045976758003235,70
herb_gene_jaccard,HN4581,HN8564,2908,3091,0.9583333134651184,69
herb_gene_jaccard,HN4581,HN3440,2908,2857,0.9473684430122375,72
herb_gene_jaccard,HN4581,HN7742,2908,3050,0.9350649118423462,72
herb_gene_jaccard,HN4581,HN7288,2908,3029,0.9350649118423462,72
herb_gene_jaccard,HN4581,HN7896,2908,3059,0.8888888955116272,72
