relation,src_node_id,dst_node_id,src_node_index,dst_node_index,jaccard,shared_genes
disease_gene_jaccard,ETCM_disease_id_1567,ETCM_disease_id_153,996,100,0.9230769276618958,12
disease_gene_jaccard,ETCM_disease_id_1568,ETCM_disease_id_2459,997,1548,0.6379310488700867,37
disease_gene_jaccard,ETCM_disease_id_1568,ETCM_disease_id_1569,997,998,0.6206896305084229,36
disease_gene_jaccard,ETCM_disease_id_1568,ETCM_disease_id_429,997,278,0.529411792755127,36
disease_gene_jaccard,ETCM_disease_id_1569,ETCM_disease_id_2459,998,1548,0.8780487775802612,36
disease_gene_jaccard,ETCM_disease_id_1569,ETCM_disease_id_429,998,278,0.7200000286102295,36
disease_gene_jaccard,ETCM_disease_id_1570,ETCM_disease_id_1566,999,995,0.5,6
disease_gene_jaccard,ETCM_disease_id_1571,ETCM_disease_id_2872,1000,1798,0.3171428442001343,111
disease_gene_jaccard,ETCM_disease_id_1573,ETCM_disease_id_3202,1001,2031,0.2380952388048172,5
disease_gene_jaccard,ETCM_disease_id_1577,ETCM_disease_id_277,1003,185,0.3333333432674408,18
disease_gene_jaccard,ETCM_disease_id_1577,ETCM_disease_id_3256,1003,2067,0.3333333432674408,12
disease_gene_jaccard,ETCM_disease_id_1579,ETCM_disease_id_2553,1005,1603,0.20823244750499725,86
disease_gene_jaccard,ETCM_disease_id_1581,ETCM_disease_id_2196,1006,1405,0.692307710647583,18
disease_gene_jaccard,ETCM_disease_id_1581,ETCM_disease_id_111,1006,70,0.692307710647583,18
disease_gene_jaccard,ETCM_disease_id_1584,ETCM_disease_id_4087,1009,2569,0.39024388790130615,16
disease_gene_jaccard,ETCM_disease_id_1588,ETCM_disease_id_11,1011,7,0.25886523723602295,73
disease_gene_jaccard,ETCM_disease_id_1599,ETCM_disease_id_3883,1017,2451,0.25,36
disease_gene_jaccard,ETCM_disease_id_1611,ETCM_disease_id_1565,1024,994,0.6153846383094788,8
disease_gene_jaccard,ETCM_disease_id_1616,ETCM_disease_id_3706,1026,2341,0.75,12
disease_gene_jaccard,ETCM_disease_id_1616,ETCM_disease_id_3497,1026,2217,0.75,12
disease_gene_jaccard,ETCM_disease_id_1616,ETCM_disease_id_3186,1026,2023,0.75,12
disease_gene_jaccard,ETCM_disease_id_1616,ETCM_disease_id_3147,1026,1997,0.75,12
disease_gene_jaccard,ETCM_disease_id_1616,ETCM_disease_id_1530,1026,972,0.75,12
disease_gene_jaccard,ETCM_disease_id_1616,ETCM_disease_id_1469,1026,929,0.75,12
disease_gene_jaccard,ETCM_disease_id_1616,ETCM_disease_id_1399,1026,884,0.75,12
disease_gene_jaccard,ETCM_disease_id_1616,ETCM_disease_id_1397,1026,882,0.75,12
disease_gene_jaccard,ETCM_disease_id_1617,ETCM_disease_id_554,1027,357,0.2432432472705841,9
disease_gene_jaccard,ETCM_disease_id_1619,ETCM_disease_id_3476,1028,2206,0.800000011920929,8
disease_gene_jaccard,ETCM_disease_id_1623,ETCM_disease_id_1735,1031,1099,0.37037035822868347,10
disease_gene_jaccard,ETCM_disease_id_163,ETCM_disease_id_3374,106,2138,0.33734938502311707,28
disease_gene_jaccard,ETCM_disease_id_1633,ETCM_disease_id_230,1038,155,0.6666666865348816,8
disease_gene_jaccard,ETCM_disease_id_1633,ETCM_disease_id_965,1038,614,0.5714285969734192,8
disease_gene_jaccard,ETCM_disease_id_1642,ETCM_disease_id_218,1042,144,0.3333333432674408,14
disease_gene_jaccard,ETCM_disease_id_1643,ETCM_disease_id_1234,1043,767,0.2183908075094223,19
disease_gene_jaccard,ETCM_disease_id_165,ETCM_disease_id_3117,108,1972,0.3417721390724182,54
disease_gene_jaccard,ETCM_disease_id_1650,ETCM_disease_id_1472,1046,932,1.0,10
disease_gene_jaccard,ETCM_disease_id_1650,ETCM_disease_id_3683,1046,2326,0.9090909361839294,10
disease_gene_jaccard,ETCM_disease_id_1652,ETCM_disease_id_290,1047,191,0.6428571343421936,9
disease_gene_jaccard,ETCM_disease_id_1652,ETCM_disease_id_1405,1047,888,0.6428571343421936,9
disease_gene_jaccard,ETCM_disease_id_1652,ETCM_disease_id_1306,1047,814,0.625,10
disease_gene_jaccard,ETCM_disease_id_1653,ETCM_disease_id_2168,1048,1387,0.5,11
disease_gene_jaccard,ETCM_disease_id_1653,ETCM_disease_id_1296,1048,806,0.5,11
disease_gene_jaccard,ETCM_disease_id_1653,ETCM_disease_id_1652,1048,1047,0.47826087474823,11
disease_gene_jaccard,ETCM_disease_id_1659,ETCM_disease_id_855,1050,541,1.0,8
disease_gene_jaccard,ETCM_disease_id_1664,ETCM_disease_id_3752,1054,2367,0.2631579041481018,15
disease_gene_jaccard,ETCM_disease_id_1667,ETCM_disease_id_2488,1056,1571,0.3488371968269348,45
disease_gene_jaccard,ETCM_disease_id_1668,ETCM_disease_id_4115,1057,2585,0.20353981852531433,92
disease_gene_jaccard,ETCM_disease_id_1669,ETCM_disease_id_3252,1058,2064,0.3103448152542114,9
disease_gene_jaccard,ETCM_disease_id_1669,ETCM_disease_id_1950,1058,1239,0.28125,9
disease_gene_jaccard,ETCM_disease_id_1671,ETCM_disease_id_3264,1059,2071,0.22727273404598236,5
disease_gene_jaccard,ETCM_disease_id_1675,ETCM_disease_id_1676,1061,1062,1.0,8
disease_gene_jaccard,ETCM_disease_id_1676,ETCM_disease_id_1675,1062,1061,1.0,8
disease_gene_jaccard,ETCM_disease_id_1677,ETCM_disease_id_3281,1063,2081,0.5,18
disease_gene_jaccard,ETCM_disease_id_1677,ETCM_disease_id_3052,1063,1923,0.3888888955116272,14
disease_gene_jaccard,ETCM_disease_id_1677,ETCM_disease_id_2138,1063,1370,0.37837839126586914,14
disease_gene_jaccard,ETCM_disease_id_1694,ETCM_disease_id_4218,1071,2653,0.2704918086528778,33
disease_gene_jaccard,ETCM_disease_id_1695,ETCM_disease_id_527,1072,339,0.2380952388048172,5
disease_gene_jaccard,ETCM_disease_id_1696,ETCM_disease_id_3028,1073,1906,0.47058823704719543,8
disease_gene_jaccard,ETCM_disease_id_1702,ETCM_disease_id_155,1076,102,0.5185185074806213,14
disease_gene_jaccard,ETCM_disease_id_1702,ETCM_disease_id_3926,1076,2480,0.46875,15
disease_gene_jaccard,ETCM_disease_id_1702,ETCM_disease_id_2033,1076,1302,0.44186046719551086,19
disease_gene_jaccard,ETCM_disease_id_1708,ETCM_disease_id_2800,1081,1746,0.2857142984867096,14
disease_gene_jaccard,ETCM_disease_id_1715,ETCM_disease_id_2489,1084,1572,0.2083333283662796,5
disease_gene_jaccard,ETCM_disease_id_1720,ETCM_disease_id_69,1089,41,0.75,6
disease_gene_jaccard,ETCM_disease_id_1722,ETCM_disease_id_2196,1091,1405,0.6000000238418579,18
disease_gene_jaccard,ETCM_disease_id_1722,ETCM_disease_id_111,1091,70,0.6000000238418579,18
disease_gene_jaccard,ETCM_disease_id_1727,ETCM_disease_id_1568,1094,997,0.3813559412956238,45
disease_gene_jaccard,ETCM_disease_id_1727,ETCM_disease_id_1569,1094,998,0.34259259700775146,37
disease_gene_jaccard,ETCM_disease_id_1729,ETCM_disease_id_1734,1095,1098,0.31707316637039185,39
disease_gene_jaccard,ETCM_disease_id_1734,ETCM_disease_id_1729,1098,1095,0.31707316637039185,39
disease_gene_jaccard,ETCM_disease_id_1735,ETCM_disease_id_3476,1099,2206,0.5333333611488342,8
disease_gene_jaccard,ETCM_disease_id_1736,ETCM_disease_id_571,1100,369,0.4615384638309479,6
disease_gene_jaccard,ETCM_disease_id_1750,ETCM_disease_id_1477,1109,935,0.27941176295280457,19
disease_gene_jaccard,ETCM_disease_id_1751,ETCM_disease_id_4130,1110,2598,0.261904776096344,22
disease_gene_jaccard,ETCM_disease_id_1752,ETCM_disease_id_2526,1111,1587,0.25,6
disease_gene_jaccard,ETCM_disease_id_176,ETCM_disease_id_1958,114,1245,0.3333333432674408,6
disease_gene_jaccard,ETCM_disease_id_176,ETCM_disease_id_1676,114,1062,0.3333333432674408,6
disease_gene_jaccard,ETCM_disease_id_176,ETCM_disease_id_1675,114,1061,0.3333333432674408,6
disease_gene_jaccard,ETCM_disease_id_1760,ETCM_disease_id_1878,1116,1196,0.21917808055877686,16
disease_gene_jaccard,ETCM_disease_id_1765,ETCM_disease_id_3133,1119,1983,0.4020618498325348,39
disease_gene_jaccard,ETCM_disease_id_1765,ETCM_disease_id_788,1119,506,0.3595505654811859,32
disease_gene_jaccard,ETCM_disease_id_1765,ETCM_disease_id_3490,1119,2213,0.3218390941619873,28
disease_gene_jaccard,ETCM_disease_id_1766,ETCM_disease_id_3706,1120,2341,0.5,12
disease_gene_jaccard,ETCM_disease_id_1766,ETCM_disease_id_3497,1120,2217,0.5,12
disease_gene_jaccard,ETCM_disease_id_1766,ETCM_disease_id_3186,1120,2023,0.5,12
disease_gene_jaccard,ETCM_disease_id_1766,ETCM_disease_id_3147,1120,1997,0.5,12
disease_gene_jaccard,ETCM_disease_id_1766,ETCM_disease_id_1530,1120,972,0.5,12
disease_gene_jaccard,ETCM_disease_id_1766,ETCM_disease_id_1469,1120,929,0.5,12
disease_gene_jaccard,ETCM_disease_id_1766,ETCM_disease_id_1399,1120,884,0.5,12
disease_gene_jaccard,ETCM_disease_id_1766,ETCM_disease_id_1397,1120,882,0.5,12
disease_gene_jaccard,ETCM_disease_id_1774,ETCM_disease_id_2011,1125,1287,0.38596490025520325,22
disease_gene_jaccard,ETCM_disease_id_1776,ETCM_disease_id_2033,1127,1302,0.4482758641242981,26
disease_gene_jaccard,ETCM_disease_id_1776,ETCM_disease_id_1702,1127,1076,0.37254902720451355,19
disease_gene_jaccard,ETCM_disease_id_1785,ETCM_disease_id_395,1131,256,1.0,8
disease_gene_jaccard,ETCM_disease_id_1785,ETCM_disease_id_3919,1131,2473,1.0,8
disease_gene_jaccard,ETCM_disease_id_1785,ETCM_disease_id_290,1131,191,0.8888888955116272,8
disease_gene_jaccard,ETCM_disease_id_1785,ETCM_disease_id_2779,1131,1736,0.8888888955116272,8
disease_gene_jaccard,ETCM_disease_id_1785,ETCM_disease_id_1405,1131,888,0.8888888955116272,8
disease_gene_jaccard,ETCM_disease_id_1788,ETCM_disease_id_2298,1134,1461,0.4000000059604645,8
disease_gene_jaccard,ETCM_disease_id_1798,ETCM_disease_id_275,1137,184,0.3711340129375458,36
disease_gene_jaccard,ETCM_disease_id_1798,ETCM_disease_id_1135,1137,702,0.3333333432674408,31
disease_gene_jaccard,ETCM_disease_id_180,ETCM_disease_id_3252,116,2064,0.4444444477558136,8
disease_gene_jaccard,ETCM_disease_id_180,ETCM_disease_id_201,116,131,0.4444444477558136,8
disease_gene_jaccard,ETCM_disease_id_1801,ETCM_disease_id_2690,1139,1689,0.29530200362205505,44
disease_gene_jaccard,ETCM_disease_id_1804,ETCM_disease_id_230,1141,155,0.7272727489471436,8
disease_gene_jaccard,ETCM_disease_id_1804,ETCM_disease_id_965,1141,614,0.6153846383094788,8
disease_gene_jaccard,ETCM_disease_id_1827,ETCM_disease_id_457,1160,296,0.2222222238779068,6
disease_gene_jaccard,ETCM_disease_id_1832,ETCM_disease_id_2684,1164,1685,0.7142857313156128,5
disease_gene_jaccard,ETCM_disease_id_1836,ETCM_disease_id_3452,1167,2188,0.2245989292860031,42
disease_gene_jaccard,ETCM_disease_id_1840,ETCM_disease_id_350,1169,226,0.3181818127632141,7
disease_gene_jaccard,ETCM_disease_id_1841,ETCM_disease_id_3490,1170,2213,0.30434781312942505,28
disease_gene_jaccard,ETCM_disease_id_1841,ETCM_disease_id_788,1170,506,0.27272728085517883,27
disease_gene_jaccard,ETCM_disease_id_1849,ETCM_disease_id_585,1177,381,0.2112676054239273,15
disease_gene_jaccard,ETCM_disease_id_1851,ETCM_disease_id_3285,1178,2085,0.37037035822868347,20
disease_gene_jaccard,ETCM_disease_id_1851,ETCM_disease_id_3963,1178,2501,0.35849055647850037,19
disease_gene_jaccard,ETCM_disease_id_1851,ETCM_disease_id_3281,1178,2081,0.3529411852359772,18
disease_gene_jaccard,ETCM_disease_id_186,ETCM_disease_id_290,121,191,0.20000000298023224,9
disease_gene_jaccard,ETCM_disease_id_186,ETCM_disease_id_2779,121,1736,0.20000000298023224,9
disease_gene_jaccard,ETCM_disease_id_186,ETCM_disease_id_1405,121,888,0.20000000298023224,9
disease_gene_jaccard,ETCM_disease_id_1861,ETCM_disease_id_892,1185,567,0.2848837077617645,49
disease_gene_jaccard,ETCM_disease_id_1865,ETCM_disease_id_2038,1189,1307,0.22033898532390594,26
disease_gene_jaccard,ETCM_disease_id_1867,ETCM_disease_id_3028,1190,1906,0.239130437374115,11
disease_gene_jaccard,ETCM_disease_id_1878,ETCM_disease_id_82,1196,50,0.5714285969734192,16
disease_gene_jaccard,ETCM_disease_id_1880,ETCM_disease_id_3918,1198,2472,0.43877550959587097,215
disease_gene_jaccard,ETCM_disease_id_1885,ETCM_disease_id_4190,1201,2633,0.699999988079071,14
disease_gene_jaccard,ETCM_disease_id_1896,ETCM_disease_id_1497,1208,948,0.28125,9
disease_gene_jaccard,ETCM_disease_id_1902,ETCM_disease_id_486,1212,315,0.2549019753932953,13
disease_gene_jaccard,ETCM_disease_id_1904,ETCM_disease_id_960,1213,611,0.25999999046325684,13
disease_gene_jaccard,ETCM_disease_id_1907,ETCM_disease_id_2436,1214,1537,0.3333333432674408,22
disease_gene_jaccard,ETCM_disease_id_1909,ETCM_disease_id_4264,1216,2684,0.8666666746139526,13
disease_gene_jaccard,ETCM_disease_id_1909,ETCM_disease_id_1567,1216,996,0.8571428656578064,12
disease_gene_jaccard,ETCM_disease_id_191,ETCM_disease_id_622,124,411,0.21739129722118378,5
disease_gene_jaccard,ETCM_disease_id_1921,ETCM_disease_id_3291,1225,2089,0.6153846383094788,16
disease_gene_jaccard,ETCM_disease_id_1921,ETCM_disease_id_2962,1225,1861,0.6153846383094788,16
disease_gene_jaccard,ETCM_disease_id_1922,ETCM_disease_id_1950,1226,1239,0.24074074625968933,13
disease_gene_jaccard,ETCM_disease_id_1926,ETCM_disease_id_1980,1227,1261,0.7272727489471436,8
disease_gene_jaccard,ETCM_disease_id_1929,ETCM_disease_id_2419,1229,1526,0.5,5
disease_gene_jaccard,ETCM_disease_id_193,ETCM_disease_id_3153,125,2002,0.29411765933036804,5
disease_gene_jaccard,ETCM_disease_id_1943,ETCM_disease_id_1006,1235,632,0.21826624870300293,141
disease_gene_jaccard,ETCM_disease_id_1946,ETCM_disease_id_2665,1237,1672,0.4237288236618042,25
disease_gene_jaccard,ETCM_disease_id_1946,ETCM_disease_id_3509,1237,2225,0.37931033968925476,22
disease_gene_jaccard,ETCM_disease_id_1949,ETCM_disease_id_376,1238,243,0.22959183156490326,45
disease_gene_jaccard,ETCM_disease_id_1950,ETCM_disease_id_3252,1239,2064,0.5,9
disease_gene_jaccard,ETCM_disease_id_1950,ETCM_disease_id_201,1239,131,0.42105263471603394,8
disease_gene_jaccard,ETCM_disease_id_1951,ETCM_disease_id_2076,1240,1333,0.375,15
disease_gene_jaccard,ETCM_disease_id_1956,ETCM_disease_id_3205,1243,2034,0.3404255211353302,16
disease_gene_jaccard,ETCM_disease_id_1956,ETCM_disease_id_1456,1243,917,0.3396226465702057,18
disease_gene_jaccard,ETCM_disease_id_1956,ETCM_disease_id_1957,1243,1244,0.2916666567325592,21
disease_gene_jaccard,ETCM_disease_id_1957,ETCM_disease_id_4130,1244,2598,0.4399999976158142,22
disease_gene_jaccard,ETCM_disease_id_1957,ETCM_disease_id_2916,1244,1832,0.33734938502311707,28
disease_gene_jaccard,ETCM_disease_id_1958,ETCM_disease_id_1676,1245,1062,0.6000000238418579,6
disease_gene_jaccard,ETCM_disease_id_1958,ETCM_disease_id_1675,1245,1061,0.6000000238418579,6
disease_gene_jaccard,ETCM_disease_id_196,ETCM_disease_id_3381,128,2145,0.6363636255264282,14
disease_gene_jaccard,ETCM_disease_id_1962,ETCM_disease_id_2279,1247,1448,1.0,5
disease_gene_jaccard,ETCM_disease_id_1963,ETCM_disease_id_2215,1248,1415,0.24561403691768646,14
disease_gene_jaccard,ETCM_disease_id_1972,ETCM_disease_id_3876,1253,2446,0.22033898532390594,13
disease_gene_jaccard,ETCM_disease_id_1975,ETCM_disease_id_3127,1256,1979,0.32258063554763794,10
disease_gene_jaccard,ETCM_disease_id_1976,ETCM_disease_id_1977,1257,1258,0.2777777910232544,5
disease_gene_jaccard,ETCM_disease_id_1977,ETCM_disease_id_3433,1258,2173,0.3571428656578064,5
disease_gene_jaccard,ETCM_disease_id_1980,ETCM_disease_id_1086,1261,674,0.875,7
disease_gene_jaccard,ETCM_disease_id_1982,ETCM_disease_id_3412,1263,2160,0.6695652008056641,77
disease_gene_jaccard,ETCM_disease_id_1985,ETCM_disease_id_3469,1266,2199,0.3333333432674408,8
disease_gene_jaccard,ETCM_disease_id_1987,ETCM_disease_id_1484,1267,939,0.21052631735801697,32
disease_gene_jaccard,ETCM_disease_id_1989,ETCM_disease_id_3359,1269,2129,0.2083333283662796,10
disease_gene_jaccard,ETCM_disease_id_1993,ETCM_disease_id_2082,1272,1338,0.3333333432674408,6
disease_gene_jaccard,ETCM_disease_id_1994,ETCM_disease_id_4024,1273,2533,0.23255814611911774,20
disease_gene_jaccard,ETCM_disease_id_201,ETCM_disease_id_3252,131,2064,0.5,8
disease_gene_jaccard,ETCM_disease_id_201,ETCM_disease_id_3100,131,1960,0.4444444477558136,8
disease_gene_jaccard,ETCM_disease_id_201,ETCM_disease_id_180,131,116,0.4444444477558136,8
disease_gene_jaccard,ETCM_disease_id_2010,ETCM_disease_id_715,1286,464,0.2916666567325592,7
disease_gene_jaccard,ETCM_disease_id_2011,ETCM_disease_id_3661,1287,2315,0.44736841320991516,17
disease_gene_jaccard,ETCM_disease_id_202,ETCM_disease_id_2609,132,1635,0.6333333253860474,19
disease_gene_jaccard,ETCM_disease_id_2022,ETCM_disease_id_3898,1293,2463,0.2838616669178009,197
disease_gene_jaccard,ETCM_disease_id_2029,ETCM_disease_id_251,1299,168,0.4285714328289032,9
disease_gene_jaccard,ETCM_disease_id_2029,ETCM_disease_id_982,1299,620,0.36000001430511475,9
disease_gene_jaccard,ETCM_disease_id_2030,ETCM_disease_id_3676,1300,2322,0.20000000298023224,6
disease_gene_jaccard,ETCM_disease_id_2031,ETCM_disease_id_3706,1301,2341,0.9230769276618958,12
disease_gene_jaccard,ETCM_disease_id_2031,ETCM_disease_id_3497,1301,2217,0.9230769276618958,12
disease_gene_jaccard,ETCM_disease_id_2031,ETCM_disease_id_3186,1301,2023,0.9230769276618958,12
disease_gene_jaccard,ETCM_disease_id_2031,ETCM_disease_id_3147,1301,1997,0.9230769276618958,12
disease_gene_jaccard,ETCM_disease_id_2031,ETCM_disease_id_1530,1301,972,0.9230769276618958,12
disease_gene_jaccard,ETCM_disease_id_2031,ETCM_disease_id_1469,1301,929,0.9230769276618958,12
disease_gene_jaccard,ETCM_disease_id_2031,ETCM_disease_id_1399,1301,884,0.9230769276618958,12
disease_gene_jaccard,ETCM_disease_id_2031,ETCM_disease_id_1397,1301,882,0.9230769276618958,12
disease_gene_jaccard,ETCM_disease_id_2033,ETCM_disease_id_2084,1302,1340,0.46000000834465027,23
disease_gene_jaccard,ETCM_disease_id_2033,ETCM_disease_id_1776,1302,1127,0.4482758641242981,26
disease_gene_jaccard,ETCM_disease_id_2033,ETCM_disease_id_1702,1302,1076,0.44186046719551086,19
disease_gene_jaccard,ETCM_disease_id_2037,ETCM_disease_id_1048,1306,653,0.4375,28
disease_gene_jaccard,ETCM_disease_id_2038,ETCM_disease_id_2518,1307,1584,0.22499999403953552,18
disease_gene_jaccard,ETCM_disease_id_2054,ETCM_disease_id_4035,1317,2539,0.2830188572406769,15
disease_gene_jaccard,ETCM_disease_id_2055,ETCM_disease_id_1360,1318,855,0.25,5
disease_gene_jaccard,ETCM_disease_id_2057,ETCM_disease_id_2082,1320,1338,0.2380952388048172,5
disease_gene_jaccard,ETCM_disease_id_2058,ETCM_disease_id_2279,1321,1448,0.7142857313156128,5
disease_gene_jaccard,ETCM_disease_id_2058,ETCM_disease_id_1962,1321,1247,0.7142857313156128,5
disease_gene_jaccard,ETCM_disease_id_2066,ETCM_disease_id_923,1325,593,0.27906978130340576,48
disease_gene_jaccard,ETCM_disease_id_207,ETCM_disease_id_622,135,411,0.22727273404598236,5
disease_gene_jaccard,ETCM_disease_id_2070,ETCM_disease_id_3412,1329,2160,0.3684210479259491,77
disease_gene_jaccard,ETCM_disease_id_2070,ETCM_disease_id_41,1329,23,0.3612167239189148,95
disease_gene_jaccard,ETCM_disease_id_2071,ETCM_disease_id_3375,1330,2139,0.3179190754890442,55
disease_gene_jaccard,ETCM_disease_id_2076,ETCM_disease_id_1951,1333,1240,0.375,15
disease_gene_jaccard,ETCM_disease_id_208,ETCM_disease_id_147,136,95,0.2075471729040146,11
disease_gene_jaccard,ETCM_disease_id_2080,ETCM_disease_id_1542,1336,981,0.23636363446712494,13
disease_gene_jaccard,ETCM_disease_id_2082,ETCM_disease_id_1993,1338,1272,0.3333333432674408,6
disease_gene_jaccard,ETCM_disease_id_2083,ETCM_disease_id_1951,1339,1240,0.3055555522441864,11
disease_gene_jaccard,ETCM_disease_id_2084,ETCM_disease_id_2033,1340,1302,0.46000000834465027,23
disease_gene_jaccard,ETCM_disease_id_2084,ETCM_disease_id_155,1340,102,0.3684210479259491,14
disease_gene_jaccard,ETCM_disease_id_2084,ETCM_disease_id_4130,1340,2598,0.3181818127632141,14
disease_gene_jaccard,ETCM_disease_id_2084,ETCM_disease_id_3926,1340,2480,0.3181818127632141,14
disease_gene_jaccard,ETCM_disease_id_2086,ETCM_disease_id_2011,1341,1287,0.2800000011920929,14
disease_gene_jaccard,ETCM_disease_id_2087,ETCM_disease_id_2011,1342,1287,0.23076923191547394,9
disease_gene_jaccard,ETCM_disease_id_2087,ETCM_disease_id_3077,1342,1944,0.23076923191547394,6
disease_gene_jaccard,ETCM_disease_id_2088,ETCM_disease_id_4025,1343,2534,0.31578946113586426,12
disease_gene_jaccard,ETCM_disease_id_2090,ETCM_disease_id_2390,1345,1507,0.2700729966163635,37
disease_gene_jaccard,ETCM_disease_id_2093,ETCM_disease_id_2196,1346,1405,0.41860464215278625,18
disease_gene_jaccard,ETCM_disease_id_2093,ETCM_disease_id_111,1346,70,0.41860464215278625,18
disease_gene_jaccard,ETCM_disease_id_2096,ETCM_disease_id_4255,1347,2677,0.20588235557079315,7
disease_gene_jaccard,ETCM_disease_id_2100,ETCM_disease_id_507,1349,328,0.23999999463558197,6
disease_gene_jaccard,ETCM_disease_id_2102,ETCM_disease_id_3155,1351,2004,0.4888888895511627,22
disease_gene_jaccard,ETCM_disease_id_2102,ETCM_disease_id_470,1351,306,0.48076921701431274,25
disease_gene_jaccard,ETCM_disease_id_2102,ETCM_disease_id_1310,1351,817,0.42307692766189575,22
disease_gene_jaccard,ETCM_disease_id_2103,ETCM_disease_id_1006,1352,632,0.3442906439304352,199
disease_gene_jaccard,ETCM_disease_id_2104,ETCM_disease_id_3308,1353,2100,0.2083333283662796,5
disease_gene_jaccard,ETCM_disease_id_2105,ETCM_disease_id_1058,1354,658,0.2075471729040146,11
disease_gene_jaccard,ETCM_disease_id_2111,ETCM_disease_id_970,1357,616,0.23529411852359772,76
disease_gene_jaccard,ETCM_disease_id_2112,ETCM_disease_id_3880,1358,2449,0.25287356972694397,22
disease_gene_jaccard,ETCM_disease_id_2119,ETCM_disease_id_1958,1360,1245,0.5454545617103577,6
disease_gene_jaccard,ETCM_disease_id_2119,ETCM_disease_id_1676,1360,1062,0.5454545617103577,6
disease_gene_jaccard,ETCM_disease_id_2119,ETCM_disease_id_1675,1360,1061,0.5454545617103577,6
disease_gene_jaccard,ETCM_disease_id_212,ETCM_disease_id_3094,140,1956,1.0,11
disease_gene_jaccard,ETCM_disease_id_212,ETCM_disease_id_241,140,164,0.9166666865348816,11
disease_gene_jaccard,ETCM_disease_id_2122,ETCM_disease_id_1450,1362,912,0.3125,35
disease_gene_jaccard,ETCM_disease_id_2124,ETCM_disease_id_472,1363,307,0.24827586114406586,36
disease_gene_jaccard,ETCM_disease_id_2126,ETCM_disease_id_2129,1364,1365,0.38461539149284363,15
disease_gene_jaccard,ETCM_disease_id_2129,ETCM_disease_id_2126,1365,1364,0.38461539149284363,15
disease_gene_jaccard,ETCM_disease_id_2130,ETCM_disease_id_2126,1366,1364,0.35483869910240173,11
disease_gene_jaccard,ETCM_disease_id_2138,ETCM_disease_id_3052,1370,1923,0.8235294222831726,14
disease_gene_jaccard,ETCM_disease_id_2138,ETCM_disease_id_3281,1370,2081,0.6666666865348816,14
disease_gene_jaccard,ETCM_disease_id_2138,ETCM_disease_id_2858,1370,1788,0.6363636255264282,14
disease_gene_jaccard,ETCM_disease_id_215,ETCM_disease_id_3509,142,2225,0.3384615480899811,22
disease_gene_jaccard,ETCM_disease_id_2152,ETCM_disease_id_4025,1378,2534,0.30000001192092896,12
disease_gene_jaccard,ETCM_disease_id_2153,ETCM_disease_id_2840,1379,1773,0.21739129722118378,5
disease_gene_jaccard,ETCM_disease_id_2158,ETCM_disease_id_251,1381,168,0.36000001430511475,9
disease_gene_jaccard,ETCM_disease_id_2158,ETCM_disease_id_982,1381,620,0.3103448152542114,9
disease_gene_jaccard,ETCM_disease_id_2162,ETCM_disease_id_3892,1383,2458,0.3199999928474426,16
disease_gene_jaccard,ETCM_disease_id_2168,ETCM_disease_id_290,1387,191,0.692307710647583,9
disease_gene_jaccard,ETCM_disease_id_2168,ETCM_disease_id_1405,1387,888,0.692307710647583,9
disease_gene_jaccard,ETCM_disease_id_2168,ETCM_disease_id_395,1387,256,0.6153846383094788,8
disease_gene_jaccard,ETCM_disease_id_2168,ETCM_disease_id_3919,1387,2473,0.6153846383094788,8
disease_gene_jaccard,ETCM_disease_id_2168,ETCM_disease_id_1785,1387,1131,0.6153846383094788,8
disease_gene_jaccard,ETCM_disease_id_218,ETCM_disease_id_2895,144,1815,0.6000000238418579,12
disease_gene_jaccard,ETCM_disease_id_2181,ETCM_disease_id_3252,1394,2064,0.20512820780277252,8
disease_gene_jaccard,ETCM_disease_id_2181,ETCM_disease_id_201,1394,131,0.20512820780277252,8
disease_gene_jaccard,ETCM_disease_id_2184,ETCM_disease_id_356,1396,230,0.4166666567325592,5
disease_gene_jaccard,ETCM_disease_id_2187,ETCM_disease_id_3266,1398,2072,0.5384615659713745,7
disease_gene_jaccard,ETCM_disease_id_2187,ETCM_disease_id_2275,1398,1446,0.5384615659713745,7
disease_gene_jaccard,ETCM_disease_id_2189,ETCM_disease_id_2877,1400,1802,0.26923078298568726,7
disease_gene_jaccard,ETCM_disease_id_2191,ETCM_disease_id_1048,1401,653,0.3888888955116272,28
disease_gene_jaccard,ETCM_disease_id_2191,ETCM_disease_id_3421,1401,2165,0.3636363744735718,28
disease_gene_jaccard,ETCM_disease_id_2196,ETCM_disease_id_111,1405,70,1.0,18
disease_gene_jaccard,ETCM_disease_id_2196,ETCM_disease_id_274,1405,183,0.8181818127632141,18
disease_gene_jaccard,ETCM_disease_id_2199,ETCM_disease_id_2200,1406,1407,0.8571428656578064,6
disease_gene_jaccard,ETCM_disease_id_220,ETCM_disease_id_3513,146,2227,0.4166666567325592,5
disease_gene_jaccard,ETCM_disease_id_220,ETCM_disease_id_2965,146,1864,0.4166666567325592,5
disease_gene_jaccard,ETCM_disease_id_2200,ETCM_disease_id_2199,1407,1406,0.8571428656578064,6
disease_gene_jaccard,ETCM_disease_id_2202,ETCM_disease_id_3661,1409,2315,0.6363636255264282,14
disease_gene_jaccard,ETCM_disease_id_2209,ETCM_disease_id_3143,1411,1993,0.26923078298568726,28
