id,name
ETCM_disease_id_875,Chronic Otitis Media
ETCM_disease_id_876,Chronic Pain
ETCM_disease_id_878,Chronic Pathological Pain
ETCM_disease_id_879,Chronic Primary Insomnia
ETCM_disease_id_881,Chronic Renal Failure
ETCM_disease_id_882,Chronic Rhinitis
ETCM_disease_id_883,Chronic Rhinitis Due To Narrow Nasal Airway
ETCM_disease_id_885,Chronic Stable Angina
ETCM_disease_id_886,Chronic Tendon Injury
ETCM_disease_id_888,Chronic Urticaria
ETCM_disease_id_890,Cigarette-Paper Scars
ETCM_disease_id_892,Cirrhosis
ETCM_disease_id_894,Clinodactyly
ETCM_disease_id_895,Clonus
ETCM_disease_id_897,Clumsiness
ETCM_disease_id_899,Cns Hypomyelination
ETCM_disease_id_900,Coagulative Disorders
ETCM_disease_id_901,Coarse Hair
ETCM_disease_id_902,Cocaine-Related Disorders
ETCM_disease_id_903,Cocaine Dependence
ETCM_disease_id_904,Cocaine Overdose
ETCM_disease_id_906,Coeliac Disease
ETCM_disease_id_907,Cognition Disorders
ETCM_disease_id_908,Cognitive Deficits
ETCM_disease_id_909,Cognitive Disorders
ETCM_disease_id_910,Cognitive Impairment
ETCM_disease_id_911,Cold-Induced Hand Cramps
ETCM_disease_id_913,Cold-Sensitive Myotonia
ETCM_disease_id_914,Cold Air-Induced Bronchoconstriction
ETCM_disease_id_915,Cold Paresis
ETCM_disease_id_916,Colitis
ETCM_disease_id_917,Colon Adenocarcinoma
ETCM_disease_id_918,Colon Cancer
ETCM_disease_id_919,Colonic Diverticula
ETCM_disease_id_920,Colonic Neoplasms
ETCM_disease_id_921,Colorectal Cancer
ETCM_disease_id_922,Colorectal Neoplasms
ETCM_disease_id_923,Coma
ETCM_disease_id_925,Combined Immunodeficiency
ETCM_disease_id_927,Comedonal Acne
ETCM_disease_id_929,Compensated Hemolytic Anemia
ETCM_disease_id_930,Compensated Hypothyroidism
ETCM_disease_id_932,Complete Heart Block With Broad Qrs Complexes
ETCM_disease_id_937,Confusion
ETCM_disease_id_938,"Congenital, Generalized Hypertrichosis"
ETCM_disease_id_939,Congenital Adrenal Hyperplasia
ETCM_disease_id_940,Congenital Agranulocytosis
ETCM_disease_id_942,Congenital Cataract
ETCM_disease_id_947,Congenital Giant Melanocytic Nevus
ETCM_disease_id_948,Congenital Glaucoma
ETCM_disease_id_949,Congenital Hemolytic Anemia
ETCM_disease_id_952,Congenital Hypoplastic Anemia
ETCM_disease_id_953,Congenital Lactic Acidosis
ETCM_disease_id_957,Congenital Onset
ETCM_disease_id_959,Congenital Sensorineural Hearing Impairment
ETCM_disease_id_960,Congenital Stationary Night Blindness
ETCM_disease_id_962,Congestive Heart Failure
ETCM_disease_id_963,Conjugated Hyperbilirubinemia
ETCM_disease_id_965,Conjunctival Hamartoma
ETCM_disease_id_967,Conjunctivitis
ETCM_disease_id_970,Constipation
ETCM_disease_id_974,Contractures Of The Interphalangeal Joint Of The Thumb
ETCM_disease_id_975,Contractures Of The Joints Of The Lower Limbs
ETCM_disease_id_977,Convulsions
ETCM_disease_id_982,Corneal Neovascularization
ETCM_disease_id_985,Coronary Artery Disease
ETCM_disease_id_986,Coronary Artery Stenosis
ETCM_disease_id_987,Coronary Atherosclerosis
ETCM_disease_id_988,Coronary Heart Disease
ETCM_disease_id_990,Coronary Thrombosis
ETCM_disease_id_991,Cortical Cataract
ETCM_disease_id_992,Cortical Dysplasia
ETCM_disease_id_993,Cortical Myoclonus
ETCM_disease_id_998,Cough
ETCM_disease_id_1001,Craniofacial Dystonia
ETCM_disease_id_1004,Crohn's Disease
ETCM_disease_id_1006,Cryptorchidism
ETCM_disease_id_1009,Cushing's Disease
ETCM_disease_id_1010,Cushing's Syndrome
ETCM_disease_id_1016,Cutaneous Melanoma
ETCM_disease_id_1017,Cutaneous Photosensitivity
ETCM_disease_id_1018,Cutaneous T-Cell Lymphoma
ETCM_disease_id_1020,Cutis Laxa
ETCM_disease_id_1021,Cutis Marmorata
ETCM_disease_id_1024,Cystathioninuria
ETCM_disease_id_1026,Cystic Fibrosis
ETCM_disease_id_1028,Cystic Hygroma
ETCM_disease_id_1032,Cystinuria
ETCM_disease_id_1036,D-2-Hydroxyglutaric Aciduria
ETCM_disease_id_1038,Dark Urine
ETCM_disease_id_1040,Decerebrate Rigidity
ETCM_disease_id_1041,Decrease In T Cell Count
ETCM_disease_id_1043,Decreased Activity Of Mitochondrial Complex I
ETCM_disease_id_1044,Decreased Activity Of Mitochondrial Complex Ii
ETCM_disease_id_1045,Decreased Activity Of Mitochondrial Complex Iii
ETCM_disease_id_1046,Decreased Activity Of Mitochondrial Complex Iv
ETCM_disease_id_1047,Decreased Activity Of Nadph Oxidase
ETCM_disease_id_1048,Decreased Activity Of The Pyruvate Dehydrogenase Complex
ETCM_disease_id_1049,Decreased Adenosylcobalamin
ETCM_disease_id_1052,Decreased Amplitude Of Sensory Action Potentials
ETCM_disease_id_1054,Decreased Body Weight
ETCM_disease_id_1055,Decreased Carnitine Level In Liver
ETCM_disease_id_1058,Decreased Circulating Acth Level
ETCM_disease_id_1059,Decreased Circulating Aldosterone Level
ETCM_disease_id_1060,Decreased Circulating Androgen Level
ETCM_disease_id_1061,Decreased Circulating Cortisol Level
ETCM_disease_id_1065,Decreased Circulating Parathyroid Hormone Level
ETCM_disease_id_1067,Decreased Circulating Renin Level
ETCM_disease_id_1070,Decreased Fertility
ETCM_disease_id_1071,Decreased Fertility In Males
ETCM_disease_id_1072,Decreased Fetal Movement
ETCM_disease_id_1073,Decreased Glomerular Filtration Rate
ETCM_disease_id_1074,Decreased Glucosephosphate Isomerase Activity
ETCM_disease_id_1075,Decreased Hdl Cholesterol Concentration
ETCM_disease_id_1077,Decreased Ldl Cholesterol Concentration
ETCM_disease_id_1080,Decreased Level Of Gaba In Serum
ETCM_disease_id_1081,Decreased Level Of Plasminogen
ETCM_disease_id_1083,Decreased Liver Function
ETCM_disease_id_1086,Decreased Methionine Synthase Activity
ETCM_disease_id_1087,Decreased Methylcobalamin
ETCM_disease_id_1088,Decreased Methylmalonyl-Coa Mutase Activity
ETCM_disease_id_1090,Decreased Motor Nerve Conduction Velocity
ETCM_disease_id_1092,Decreased Muscle Glycogen Content
ETCM_disease_id_1093,Decreased Muscle Mass
ETCM_disease_id_1094,Decreased Number Of Large Peripheral Myelinated Nerve Fibers
ETCM_disease_id_1095,Decreased Number Of Peripheral Myelinated Nerve Fibers
ETCM_disease_id_1096,Decreased Number Of Small Peripheral Myelinated Nerve Fibers
ETCM_disease_id_1101,Decreased Plasma Carnitine
ETCM_disease_id_1102,Decreased Plasma Free Carnitine
ETCM_disease_id_1103,Decreased Plasma Total Carnitine
ETCM_disease_id_1105,Decreased Platelet Glycoprotein Iib-Iiia
ETCM_disease_id_1108,Decreased Proportion Of Cd4-Positive T Cells
ETCM_disease_id_1110,Decreased Pulmonary Function
ETCM_disease_id_1111,Decreased Pyruvate Carboxylase Activity
ETCM_disease_id_1112,Decreased Resting Energy Expenditure
ETCM_disease_id_1114,Decreased Sensory Nerve Conduction Velocity
ETCM_disease_id_1115,Decreased Serum Ceruloplasmin
ETCM_disease_id_1122,Decreased Serum Creatinine
ETCM_disease_id_1123,Decreased Serum Estradiol
ETCM_disease_id_1124,Decreased Serum Ferritin
ETCM_disease_id_1125,Decreased Serum Insulin-Like Growth Factor 1
ETCM_disease_id_1126,Decreased Serum Iron
ETCM_disease_id_1128,Decreased Serum Testosterone Level
ETCM_disease_id_1130,Decreased Skull Ossification
ETCM_disease_id_1131,Decreased Small Intestinal Mucosa Lactase Activity
ETCM_disease_id_1134,Decreased Taste Sensation
ETCM_disease_id_1135,Decreased Testosterone In Males
ETCM_disease_id_1137,Decreased Urinary Potassium
ETCM_disease_id_1142,Deep Venous Thrombosis
ETCM_disease_id_1145,Defective Dehydrogenation Of Isovaleryl Coa And Butyryl Coa
ETCM_disease_id_1147,Defective Production Of Nfkb1-Dependent Cytokines
ETCM_disease_id_1148,Defective T Cell Proliferation
ETCM_disease_id_1150,Deficiency Or Absence Of Cytochrome B(-245)
ETCM_disease_id_1154,Degenerative Polyarthritis
ETCM_disease_id_1155,Dehydration
ETCM_disease_id_1156,Delayed Ability To Walk
ETCM_disease_id_1157,Delayed Cns Myelination
ETCM_disease_id_1158,Delayed Epiphyseal Ossification
ETCM_disease_id_1159,Delayed Gross Motor Development
ETCM_disease_id_1161,Delayed Oxidation Of Acetaldehyde
ETCM_disease_id_1164,Delayed Skeletal Maturation
ETCM_disease_id_1165,Delayed Social Development
ETCM_disease_id_1166,Delayed Speech And Language Development
ETCM_disease_id_1167,Delirium
ETCM_disease_id_1168,Delusional Disorder
ETCM_disease_id_1169,Delusions
ETCM_disease_id_1170,Dementia
ETCM_disease_id_1171,Demyelinating Peripheral Neuropathy
ETCM_disease_id_1173,Dense Calcifications In The Cerebellar Dentate Nucleus
ETCM_disease_id_1175,Depigmentation/Hyperpigmentation Of Skin
ETCM_disease_id_1178,Depletion Of Mitochondrial Dna In Muscle Tissue
ETCM_disease_id_1179,Deposits Immunoreactive To Beta-Amyloid Protein
ETCM_disease_id_1180,Depressed Mood
ETCM_disease_id_1181,Depression
ETCM_disease_id_1182,"Depression, Postpartum"
ETCM_disease_id_1183,Depressive Disorder
ETCM_disease_id_1184,"Depressive Disorder, Treatment-Resistant"
ETCM_disease_id_1185,Depressivity
ETCM_disease_id_1186,Dermal Atrophy
ETCM_disease_id_1188,Dermatitis
ETCM_disease_id_1192,Dermatological Disorders
ETCM_disease_id_1194,Descending Thoracic Aorta Aneurysm
ETCM_disease_id_1198,Detrusor Hyperreflexia
ETCM_disease_id_1199,Developmental Disabilities
ETCM_disease_id_1200,Developmental Regression
ETCM_disease_id_1201,Developmental Stagnation
ETCM_disease_id_1203,Dexamethasone-Suppresible Primary Hyperaldosteronism
ETCM_disease_id_1205,Diabetes Insipidus
ETCM_disease_id_1206,Diabetes Mellitus
ETCM_disease_id_1207,"Diabetes Mellitus, Non-Insulin-Dependent"
ETCM_disease_id_1208,Diabetes Mellitus Type 1
ETCM_disease_id_1209,Diabetes Mellitus Type 2
ETCM_disease_id_1210,Diabetic Angiopathy
ETCM_disease_id_1211,Diabetic Cardiovascular Dysfunction
ETCM_disease_id_1212,Diabetic Complications
ETCM_disease_id_1214,Diabetic Dyslipidemia
ETCM_disease_id_1215,Diabetic Endothelial Dysfunction
ETCM_disease_id_1217,Diabetic Ketoacidosis
ETCM_disease_id_1220,Diabetic Nephropathy
ETCM_disease_id_1221,Diabetic Neuropathy
ETCM_disease_id_1222,Diabetic Retinopathy
ETCM_disease_id_1223,Diaminoaciduria
ETCM_disease_id_1224,Diaphragmatic Paralysis
ETCM_disease_id_1225,Diaphragmatic Weakness
ETCM_disease_id_1226,Diaphyseal Cortical Sclerosis
ETCM_disease_id_1227,Diaphyseal Sclerosis
ETCM_disease_id_1228,Diaphyseal Thickening
ETCM_disease_id_1229,Diarrhea
ETCM_disease_id_1231,Dicarboxylic Aciduria
ETCM_disease_id_1232,Dietary Shortage
ETCM_disease_id_1233,Difficulty Adjusting From Light To Dark
ETCM_disease_id_1234,Difficulty Climbing Stairs
ETCM_disease_id_1236,Difficulty Running
ETCM_disease_id_1237,Difficulty Standing
ETCM_disease_id_1238,Difficulty Walking
ETCM_disease_id_1240,Diffuse Cerebral Atrophy
ETCM_disease_id_1241,Diffuse Hepatic Steatosis
ETCM_disease_id_1245,Diffuse Mesangial Sclerosis
ETCM_disease_id_1246,Diffuse Nuclear Cataract
ETCM_disease_id_1252,Dilatation
ETCM_disease_id_1254,Dilated Cardiomyopathy
ETCM_disease_id_1255,Dilated Fourth Ventricle
ETCM_disease_id_1257,Disabling Peak-Dose Dyskinesias
ETCM_disease_id_1258,Dislocated Radial Head
ETCM_disease_id_1260,Disorders Associated With Nmdar Hypofunction
ETCM_disease_id_1261,Disorders Of Bone Mineralization
ETCM_disease_id_1263,Disorders Of Initiating And Maintaining Sleep
ETCM_disease_id_1264,Disseminated Intravascular Coagulation
ETCM_disease_id_1265,Distal Amyotrophy
ETCM_disease_id_1267,Distal Lower Limb Amyotrophy
ETCM_disease_id_1268,Distal Lower Limb Muscle Weakness
ETCM_disease_id_1269,Distal Muscle Weakness
ETCM_disease_id_1270,Distal Renal Tubular Acidosis
ETCM_disease_id_1271,Distal Sensory Impairment
ETCM_disease_id_1272,Distal Sensory Impairment Of All Modalities
ETCM_disease_id_1274,Distal Upper Limb Muscle Weakness
ETCM_disease_id_1277,Dorsocervical Fat Pad
ETCM_disease_id_1278,Downbeat Nystagmus
ETCM_disease_id_1279,Doxorubicin-Induced Apoptosis
ETCM_disease_id_1280,Drooling
ETCM_disease_id_1281,Drowsiness
ETCM_disease_id_1283,Drug-Induced Dyskinesias
ETCM_disease_id_1284,Drug Allergy
ETCM_disease_id_1285,Drug Dependence
ETCM_disease_id_1286,Drusen
ETCM_disease_id_1287,Dry Hair
ETCM_disease_id_1288,Dry Skin
ETCM_disease_id_1290,Duchenne Muscular Dystrophy
ETCM_disease_id_1294,Duodenal Ulcer
ETCM_disease_id_1295,Dysarthria
ETCM_disease_id_1296,Dyscalculia
ETCM_disease_id_1297,Dysdiadochokinesis
ETCM_disease_id_1298,Dysesthesia
ETCM_disease_id_1301,Dysgenesis Of The Cerebellar Vermis
ETCM_disease_id_1302,Dysgerminoma
ETCM_disease_id_1303,Dysgraphia
ETCM_disease_id_1304,Dyskinesia
ETCM_disease_id_1305,"Dyskinesia, Drug-Induced"
ETCM_disease_id_1306,Dyslexia
ETCM_disease_id_1307,Dyslipidemia
ETCM_disease_id_1308,Dysmenorrhea
ETCM_disease_id_1310,Dyspareunia
ETCM_disease_id_1311,Dysphagia
ETCM_disease_id_1312,Dysphasia
ETCM_disease_id_1313,Dysphonia
ETCM_disease_id_1314,Dysphoric Mood
ETCM_disease_id_1315,Dysplastic Gangliocytoma Of The Cerebellum
ETCM_disease_id_1316,Dyspnea
ETCM_disease_id_1317,Dysregulation Of Apoptosis
ETCM_disease_id_1319,Dystrophic Fingernails
ETCM_disease_id_1320,Dysuria
ETCM_disease_id_1322,Early Stage Hormone Sensitive Prostate Cancer
ETCM_disease_id_1323,Easy Fatigability
ETCM_disease_id_1325,Ecchymosis
ETCM_disease_id_1326,Echolalia
ETCM_disease_id_1327,Eclampsia
ETCM_disease_id_1328,Ectopic Kidney
ETCM_disease_id_1329,Eczema
ETCM_disease_id_1330,Eczematoid Dermatitis
ETCM_disease_id_1331,Edema
ETCM_disease_id_1333,Edema Of The Dorsum Of Hands
ETCM_disease_id_1334,Edema Of The Lower Limbs
ETCM_disease_id_1335,Eeg Abnormality
ETCM_disease_id_1341,Eicosanoid-Mediated Disorders
ETCM_disease_id_1342,Elbow Ankylosis
ETCM_disease_id_1343,Elbow Dislocation
ETCM_disease_id_1344,Elbow Flexion Contracture
ETCM_disease_id_1345,Elevated 8(9)-Cholestenol
ETCM_disease_id_1346,Elevated 8-Dehydrocholesterol
ETCM_disease_id_1348,Elevated Alkaline Phosphatase
ETCM_disease_id_1349,Elevated Alkaline Phosphatase Of Bone Origin
ETCM_disease_id_1351,Elevated Alpha-Fetoprotein
ETCM_disease_id_1353,Elevated Apolipoprotein A-Ii Level
ETCM_disease_id_1354,Elevated Apolipoprotein B Level
ETCM_disease_id_1355,Elevated C-Reactive Protein Level
ETCM_disease_id_1356,Elevated Calcitonin
ETCM_disease_id_1357,Elevated Circulating Catecholamine Level
ETCM_disease_id_1358,Elevated Circulating Follicle Stimulating Hormone Level
ETCM_disease_id_1359,Elevated Circulating Luteinizing Hormone Level
ETCM_disease_id_1360,Elevated Circulating Parathyroid Hormone Level
ETCM_disease_id_1362,Elevated Creatine Kinase After Exercise
ETCM_disease_id_1363,Elevated Diastolic Blood Pressure
ETCM_disease_id_1364,Elevated Erythrocyte Sedimentation Rate
ETCM_disease_id_1365,Elevated Hemoglobin A1C
ETCM_disease_id_1366,Elevated Hepatic Iron Concentration
ETCM_disease_id_1367,Elevated Hepatic Transaminase
ETCM_disease_id_1368,Elevated Intracellular Cystine
ETCM_disease_id_1371,Elevated Levels Of Phytanic Acid
ETCM_disease_id_1372,Elevated Long Chain Fatty Acids
ETCM_disease_id_1374,Elevated Mean Arterial Pressure
ETCM_disease_id_1375,Elevated Plasma Acylcarnitine Levels
ETCM_disease_id_1376,Elevated Plasma Branched Chain Amino Acids
ETCM_disease_id_1377,Elevated Plasma Citrulline
ETCM_disease_id_1380,Elevated Red Cell Adenosine Deaminase Activity
ETCM_disease_id_1382,Elevated Serum 11-Deoxycortisol
ETCM_disease_id_1383,Elevated Serum Acid Phosphatase
ETCM_disease_id_1386,Elevated Serum Creatine Phosphokinase
ETCM_disease_id_1387,Elevated Serum Creatinine
ETCM_disease_id_1388,Elevated Serum Long-Chain Fatty Acids
ETCM_disease_id_1390,Elevated Sweat Chloride
ETCM_disease_id_1391,Elevated Systolic Blood Pressure
ETCM_disease_id_1392,Elevated Tissue Non-Specific Alkaline Phosphatase
ETCM_disease_id_1393,Elevated Transferrin Saturation
ETCM_disease_id_1394,Elevated Urinary Catecholamines
ETCM_disease_id_1395,Elevated Urinary Delta-Aminolevulinic Acid
ETCM_disease_id_1396,Elevated Urinary Dopamine
ETCM_disease_id_1397,Elevated Urinary Epinephrine
ETCM_disease_id_1398,Elevated Urinary Homovanillic Acid
ETCM_disease_id_1399,Elevated Urinary Norepinephrine
ETCM_disease_id_1400,Elevated Urinary Vanillylmandelic Acid
ETCM_disease_id_1402,Elliptocytosis
ETCM_disease_id_1404,Emg Abnormality
ETCM_disease_id_1405,Emotional Blunting
ETCM_disease_id_1406,Emotional Diseases
ETCM_disease_id_1407,Emotional Lability
ETCM_disease_id_1408,Emphysema
ETCM_disease_id_1409,Encephalitis
ETCM_disease_id_1413,Endometrial Neoplasms
ETCM_disease_id_1414,Endometriosis
ETCM_disease_id_1421,Endotoxin-Mediated Diseases
ETCM_disease_id_1423,Enlarged Cisterna Magna
ETCM_disease_id_1424,Enlarged Joints
ETCM_disease_id_1426,Enlarged Polycystic Ovaries
ETCM_disease_id_1429,Enlargement Of The Ankles
ETCM_disease_id_1430,Enlargement Of The Wrists
ETCM_disease_id_1431,Enterocolitis
ETCM_disease_id_1432,Enteroviral Dermatomyositis Syndrome
ETCM_disease_id_1433,Enteroviral Hepatitis
ETCM_disease_id_1435,Enthesitis
ETCM_disease_id_1436,Enuresis
ETCM_disease_id_1439,Eosinophilia
ETCM_disease_id_1440,Ependymoma
ETCM_disease_id_1441,Epidermal Hyperplasia
ETCM_disease_id_1445,Epididymitis
ETCM_disease_id_1448,Epilepsy
ETCM_disease_id_1449,"Epilepsy, Frontal Lobe"
ETCM_disease_id_1450,Epileptic Encephalopathy
ETCM_disease_id_1451,Epileptic Seizures
ETCM_disease_id_1452,Epileptic Spasms
ETCM_disease_id_1453,Epiphora
ETCM_disease_id_1454,Epiphyseal Dysplasia
ETCM_disease_id_1456,Episodic Abdominal Pain
ETCM_disease_id_1457,Episodic Ammonia Intoxication
ETCM_disease_id_1458,Episodic Ataxia
ETCM_disease_id_1459,Episodic Fever
ETCM_disease_id_1460,Episodic Flaccid Weakness
ETCM_disease_id_1461,Episodic Generalized Hypotonia
ETCM_disease_id_1462,Episodic Hemiplegia
ETCM_disease_id_1464,Episodic Hyperhidrosis
ETCM_disease_id_1465,Episodic Hypertension
ETCM_disease_id_1466,Episodic Hypokalemia
ETCM_disease_id_1467,Episodic Ketoacidosis
ETCM_disease_id_1468,Episodic Metabolic Acidosis
ETCM_disease_id_1469,Episodic Paroxysmal Anxiety
ETCM_disease_id_1470,Episodic Peripheral Neuropathy
ETCM_disease_id_1471,Episodic Quadriplegia
ETCM_disease_id_1472,Episodic Respiratory Distress
ETCM_disease_id_1475,Episodic Vomiting
ETCM_disease_id_1476,Epispadias
ETCM_disease_id_1477,Epistaxis
ETCM_disease_id_1479,Er Beta-Positive Prostate Tumors
ETCM_disease_id_1480,Erectile Dysfunction
ETCM_disease_id_1482,Eruptive Xanthomas
ETCM_disease_id_1484,Erythema
ETCM_disease_id_1486,Erythematous Plaque
ETCM_disease_id_1487,Erythroderma
ETCM_disease_id_1489,Erythroid Hypoplasia
ETCM_disease_id_1490,Erythromelalgia
ETCM_disease_id_1493,Esophageal Neoplasms
ETCM_disease_id_1494,Esophageal Stricture
ETCM_disease_id_1495,Esophageal Ulceration
ETCM_disease_id_1496,Esophageal Varix
ETCM_disease_id_1497,Esophagitis
ETCM_disease_id_1498,Esotropia
ETCM_disease_id_1499,Essential Hypertension
ETCM_disease_id_1500,Essential Thrombocythemia
ETCM_disease_id_1501,Estrogen Disorders
ETCM_disease_id_1502,Ethylmalonic Aciduria
ETCM_disease_id_1505,Everted Lower Lip Vermilion
ETCM_disease_id_1506,Ewing's Sarcoma
ETCM_disease_id_1508,Exaggerated Startle Response
ETCM_disease_id_1509,Excessive Collagen Deposition
ETCM_disease_id_1510,Excessive Daytime Sleepiness
ETCM_disease_id_1511,Excessive Postoperative Bleeding
ETCM_disease_id_1512,Excessive Salivation
ETCM_disease_id_1516,Exercise-Induced Muscle Cramps
ETCM_disease_id_1517,Exercise-Induced Muscle Fatigue
ETCM_disease_id_1518,Exercise-Induced Muscle Stiffness
ETCM_disease_id_1519,Exercise-Induced Myalgia
ETCM_disease_id_1520,Exercise-Induced Myoglobinuria
ETCM_disease_id_1521,Exercise-Induced Rhabdomyolysis
ETCM_disease_id_1522,Exercise Intolerance
ETCM_disease_id_1523,Exertional Dyspnea
ETCM_disease_id_1524,Exostoses
ETCM_disease_id_1525,Exotropia
ETCM_disease_id_1529,External Ophthalmoplegia
ETCM_disease_id_1530,Extraadrenal Pheochromocytoma
ETCM_disease_id_1531,Extrahepatic Cholestasis
ETCM_disease_id_1532,Extramedullary Hematopoiesis
ETCM_disease_id_1534,Exudative Age-Related Macular Degeneration
ETCM_disease_id_1535,Eye Diseases
ETCM_disease_id_1536,Eye Inflammation
ETCM_disease_id_1537,Eyelid Coloboma
ETCM_disease_id_1538,Eyelid Myoclonias
ETCM_disease_id_1539,Eyelid Myokymia
ETCM_disease_id_1542,Facial Diplegia
ETCM_disease_id_1545,Facial Flushing After Alcohol Intake
ETCM_disease_id_1548,Facial Myokymia
ETCM_disease_id_1549,Facial Palsy
ETCM_disease_id_1551,Facial Paralysis
ETCM_disease_id_1552,Facial Telangiectasia
ETCM_disease_id_1555,Fair Hair
ETCM_disease_id_1557,Falls
ETCM_disease_id_1559,Fasciculations
ETCM_disease_id_1560,Fasting Hyperinsulinemia
ETCM_disease_id_1561,Fasting Hypoglycemia
ETCM_disease_id_1562,Fat Malabsorption
ETCM_disease_id_1564,Fatigable Weakness
ETCM_disease_id_1565,Fatigable Weakness Of Bulbar Muscles
ETCM_disease_id_1566,Fatigable Weakness Of Distal Limb Muscles
ETCM_disease_id_1567,Fatigable Weakness Of Neck Muscles
ETCM_disease_id_1568,Fatigable Weakness Of Respiratory Muscles
ETCM_disease_id_1569,Fatigable Weakness Of Swallowing Muscles
ETCM_disease_id_1570,Fatiguable Weakness Of Proximal Limb Muscles
ETCM_disease_id_1571,Fatigue
ETCM_disease_id_1573,Fatty Replacement Of Skeletal Muscle
ETCM_disease_id_1574,Fava Bean-Induced Hemolytic Anemia
ETCM_disease_id_1577,Febrile Seizures
ETCM_disease_id_1578,Feeding Difficulties
ETCM_disease_id_1579,Feeding Difficulties In Infancy
ETCM_disease_id_1581,Female Hypogonadism
ETCM_disease_id_1582,Female Infertility
ETCM_disease_id_1583,Female Sexual Dysfunction
ETCM_disease_id_1584,Femoral Bowing
ETCM_disease_id_1585,Femoral Hernia
ETCM_disease_id_1588,Fever
ETCM_disease_id_1589,Fibroadenoma Of The Breast
ETCM_disease_id_1591,Fibroma
ETCM_disease_id_1592,Fibrosarcoma
ETCM_disease_id_1593,Fibrosing Alveolitis
ETCM_disease_id_1594,Fibrosis
ETCM_disease_id_1599,Fine Hair
ETCM_disease_id_1600,Finger Clinodactyly
ETCM_disease_id_1601,Finger Swelling
ETCM_disease_id_1603,Firm Muscles
ETCM_disease_id_1604,First Dorsal Interossei Muscle Atrophy
ETCM_disease_id_1609,Flavivirus Infection
ETCM_disease_id_1610,Flexion Contracture
ETCM_disease_id_1611,Flexion Contracture Of Finger
ETCM_disease_id_1614,Flexion Contracture Of Toe
ETCM_disease_id_1616,Flushing
ETCM_disease_id_1617,Focal-Onset Seizure
ETCM_disease_id_1619,Focal Clonic Seizures
ETCM_disease_id_1620,Focal Cortical Dysplasia Type Ii
ETCM_disease_id_1621,Focal Dystonia
ETCM_disease_id_1623,Focal Impaired Awareness Seizure
ETCM_disease_id_1624,Focal Ischemia
ETCM_disease_id_1625,Focal Myoclonic Seizures
ETCM_disease_id_1626,Focal Segmental Glomerulosclerosis
ETCM_disease_id_1627,"Focal Seizures, Afebril"
ETCM_disease_id_1629,Focal Tonic Seizures
ETCM_disease_id_1631,Folate-Unresponsive Megaloblastic Anemia
ETCM_disease_id_1633,Follicular Thyroid Carcinoma
ETCM_disease_id_1636,Foot Acroosteolysis
ETCM_disease_id_1637,Foot Osteomyelitis
ETCM_disease_id_1640,Fractures Of The Long Bones
ETCM_disease_id_1642,Freckling
ETCM_disease_id_1643,Frequent Falls
ETCM_disease_id_1644,Frontal Balding
ETCM_disease_id_1647,Frontal Lobe Epilepsy
ETCM_disease_id_1650,Frontalis Muscle Weakness
ETCM_disease_id_1652,Frontotemporal Cerebral Atrophy
ETCM_disease_id_1653,Frontotemporal Dementia
ETCM_disease_id_1655,Fulminant Hepatic Failure
ETCM_disease_id_1659,Functional Intestinal Obstruction
ETCM_disease_id_1660,Functional Motor Deficit
ETCM_disease_id_1662,Fundus Albipunctatus
ETCM_disease_id_1663,Fungal Diseases
ETCM_disease_id_1664,Furrowed Tongue
ETCM_disease_id_1665,Gain Weight In Morbid Obesity
ETCM_disease_id_1667,Gait Ataxia
ETCM_disease_id_1668,Gait Disturbance
ETCM_disease_id_1669,Gait Imbalance
ETCM_disease_id_1671,Galactorrhea
ETCM_disease_id_1672,Galactosuria
ETCM_disease_id_1675,Ganglioneuroblastoma
ETCM_disease_id_1676,Ganglioneuroma
ETCM_disease_id_1677,Gangrene
ETCM_disease_id_1679,Gastric Cancer
ETCM_disease_id_1681,Gastric Emptying Disorders
ETCM_disease_id_1683,Gastric Ulcer
ETCM_disease_id_1687,Gastroesophageal Reflux
ETCM_disease_id_1689,Gastrointestinal Arteriovenous Malformation
ETCM_disease_id_1691,Gastrointestinal Cancers
ETCM_disease_id_1693,Gastrointestinal Dysmotility
ETCM_disease_id_1694,Gastrointestinal Hemorrhage
ETCM_disease_id_1695,Gastrointestinal Infarctions
ETCM_disease_id_1696,Gastrointestinal Inflammation
ETCM_disease_id_1700,Gastrointestinal Stromal Tumors
ETCM_disease_id_1701,Gastrointestinal Telangiectasia
ETCM_disease_id_1702,Gastroparesis
ETCM_disease_id_1703,Gaze-Evoked Horizontal Nystagmus
ETCM_disease_id_1704,Generalized-Onset Seizure
ETCM_disease_id_1706,Generalized Aminoaciduria
ETCM_disease_id_1707,Generalized Amyloid Deposition
ETCM_disease_id_1708,Generalized Amyotrophy
ETCM_disease_id_1711,Generalized Arterial Calcification
ETCM_disease_id_1713,Generalized Clonic Seizures
ETCM_disease_id_1715,Generalized Dystonia
ETCM_disease_id_1716,Generalized Edema
ETCM_disease_id_1717,Generalized Hirsutism
ETCM_disease_id_1718,Generalized Hyperpigmentation
ETCM_disease_id_1719,Generalized Hyperreflexia
ETCM_disease_id_1720,Generalized Hypopigmentation Of Hair
ETCM_disease_id_1721,Generalized Hypotonia Due To Defect At The Neuromuscular Junction
ETCM_disease_id_1722,Generalized Joint Laxity
ETCM_disease_id_1723,Generalized Limb Muscle Atrophy
