id,name
8465,9606.ENSP00000299964
8466,9606.ENSP00000339221
8483,9606.ENSP00000408347
8509,9606.ENSP00000237289
8520,9606.ENSP00000216185
8523,9606.ENSP00000345179
8560,9606.ENSP00000353804
8562,9606.ENSP00000287641
8569,9606.ENSP00000337354
8584,9606.ENSP00000342952
8595,9606.ENSP00000346037
8612,9606.ENSP00000358099
8630,9606.ENSP00000346228
8660,9606.ENSP00000274813
8661,9606.ENSP00000275605
8685,9606.ENSP00000386884
8695,9606.ENSP00000356540
8696,9606.ENSP00000347197
8701,9606.ENSP00000361423
8713,9606.ENSP00000350198
8731,9606.ENSP00000306606
8789,9606.ENSP00000262735
8817,9606.ENSP00000263056
8819,9606.ENSP00000377148
8836,9606.ENSP00000281525
8854,9606.ENSP00000218075
8863,9606.ENSP00000304507
8896,9606.ENSP00000261407
8919,9606.ENSP00000367623
8921,9606.ENSP00000355556
8926,9606.ENSP00000256857
8969,9606.ENSP00000320171
8972,9606.ENSP00000332659
8985,9606.ENSP00000206249
8997,9606.ENSP00000261023
9079,9606.ENSP00000346827
9117,9606.ENSP00000315212
9189,9606.ENSP00000345974
9207,9606.ENSP00000362508
9213,9606.ENSP00000251566
9217,9606.ENSP00000316224
9223,9606.ENSP00000280612
9234,9606.ENSP00000263321
9240,9606.ENSP00000252491
9272,9606.ENSP00000366233
9278,9606.ENSP00000302967
9317,9606.ENSP00000335311
9334,9606.ENSP00000302707
9352,9606.ENSP00000354511
9395,9606.ENSP00000304736
9409,9606.ENSP00000262461
9412,9606.ENSP00000384434
9431,9606.ENSP00000291582
9438,9606.ENSP00000387753
9444,9606.ENSP00000366729
9454,9606.ENSP00000324270
9520,9606.ENSP00000312734
9532,9606.ENSP00000361151
9542,9606.ENSP00000310447
9543,9606.ENSP00000310219
9550,9606.ENSP00000303019
9575,9606.ENSP00000231751
9592,9606.ENSP00000209668
9593,9606.ENSP00000261205
9599,9606.ENSP00000221283
9630,9606.ENSP00000305221
9638,9606.ENSP00000342222
9654,9606.ENSP00000384665
9666,9606.ENSP00000241052
9675,9606.ENSP00000363489
9680,9606.ENSP00000354737
9688,9606.ENSP00000390098
9705,9606.ENSP00000311032
9728,9606.ENSP00000302961
9772,9606.ENSP00000222002
9779,9606.ENSP00000343339
9873,9606.ENSP00000353720
9891,9606.ENSP00000407346
9898,9606.ENSP00000304915
9911,9606.ENSP00000419740
9946,9606.ENSP00000341280
10007,9606.ENSP00000328708
10028,9606.ENSP00000350170
10046,9606.ENSP00000357255
10048,9606.ENSP00000264428
10071,9606.ENSP00000264318
10118,9606.ENSP00000293275
10161,9606.ENSP00000303939
10162,9606.ENSP00000375413
10183,9606.ENSP00000290472
10185,9606.ENSP00000346085
10191,9606.ENSP00000225831
10233,9606.ENSP00000386029
10239,9606.ENSP00000368748
10251,9606.ENSP00000301141
10273,9606.ENSP00000375086
