id,name,source
ETCM_XHCF_1247,Leoheteronone E,existing
ETCM_XHCF_1248,Leonurine,existing
ETCM_XHCF_1249,Leopersin B,existing
ETCM_XHCF_1250,Leopersin C,existing
ETCM_XHCF_1251,Megastigmenetetrol,existing
ETCM_XHCF_1252,Prehispanolone,existing
ETCM_XHCF_1253,Preleoheterin,existing
ETCM_XHCF_1254,Stachydrine,existing
ETCM_XHCF_1255,Tiliroside,existing
ETCM_XHCF_1256,"6-Isopropenyl-4,4A-Dimethyl-1,2,3,4,4A,5,6,7-Octahydro-Naphthalen-1-Ol",existing
ETCM_XHCF_1257,"(E)-Labda-8(17),12-Diene-15,16-Dial",existing
ETCM_XHCF_1258,1-Methyl-3-Isopropoxy Cyclohexane,existing
ETCM_XHCF_1259,Neonootkatol,existing
ETCM_XHCF_1260,Nootkatol,existing
ETCM_XHCF_1261,Oxyphyllacinol,existing
ETCM_XHCF_1262,Oxyphyllenodiol A,existing
ETCM_XHCF_1263,Oxyphyllenodiol B,existing
ETCM_XHCF_1264,Oxyphyllenone A,existing
ETCM_XHCF_1265,Oxyphyllenone B,existing
ETCM_XHCF_1266,Oxyphyllol A,existing
ETCM_XHCF_1267,Oxyphyllol B,existing
ETCM_XHCF_1268,Oxyphyllol C,existing
ETCM_XHCF_1269,Selin-11-En-4Î‘-Ol,existing
ETCM_XHCF_1270,"Spiro[4,4]Nonane-2-One",existing
ETCM_XHCF_1271,Tectochrysin,existing
ETCM_XHCF_1272,Yakuchinone A,existing
ETCM_XHCF_1273,Yakuchinone B,existing
ETCM_XHCF_1274,Coixenolide,existing
ETCM_XHCF_1275,Areapillin,existing
ETCM_XHCF_1276,Artepillin A,existing
ETCM_XHCF_1277,Artepillin C,existing
ETCM_XHCF_1278,Capillanol,existing
ETCM_XHCF_1279,Capillarin,existing
ETCM_XHCF_1280,Capillarisin,existing
ETCM_XHCF_1281,Capillartemisin A,existing
ETCM_XHCF_1282,Capillartemisin B,existing
ETCM_XHCF_1283,Capillene,existing
ETCM_XHCF_1284,Capillin,existing
ETCM_XHCF_1285,Capillon,existing
ETCM_XHCF_1286,Cirsimaritin,existing
ETCM_XHCF_1287,Dehydrofalcarinol,existing
ETCM_XHCF_1288,Dehydrofalcarinone,existing
ETCM_XHCF_1289,6-Demethoxycapillarisin,existing
ETCM_XHCF_1290,6-Demethoxy-4'-Methoxylcapillarisin,existing
ETCM_XHCF_1291,Eupalitin,existing
ETCM_XHCF_1292,Eupatolitin,existing
ETCM_XHCF_1293,6-Hydroxy-7-Methylcoumarin,existing
ETCM_XHCF_1294,Isoarcapillin,existing
ETCM_XHCF_1295,Methoxycapillen,existing
ETCM_XHCF_1296,4'-Methylcapillarisin,existing
ETCM_XHCF_1297,7-Methylcapillarisin,existing
ETCM_XHCF_1298,Neocapillene,existing
ETCM_XHCF_1299,Norcapillene,existing
ETCM_XHCF_1300,"1-Phenyl-2,4-Hexadiyne-1-Ol",existing
ETCM_XHCF_1301,Thujylalcohol,existing
ETCM_XHCF_1302,Dichotomide I,existing
ETCM_XHCF_1303,Dichotomide Ii,existing
ETCM_XHCF_1304,Dichotomine A,existing
ETCM_XHCF_1305,Dichotomine B,existing
ETCM_XHCF_1306,Dichotomine C,existing
ETCM_XHCF_1307,Dichotomine D,existing
ETCM_XHCF_1308,Dichotomoside A,existing
ETCM_XHCF_1309,Dichotomoside B,existing
ETCM_XHCF_1310,Dichotomoside C,existing
ETCM_XHCF_1311,Dichotomoside D,existing
ETCM_XHCF_1312,Dichotomoside E,existing
ETCM_XHCF_1313,Glucodichotomine B,existing
ETCM_XHCF_1314,Gypsogenin,existing
ETCM_XHCF_1315,Stellarria Cyclopeptide,existing
ETCM_XHCF_1316,Anhydroicaritin-3-O-Î‘-L-Rhamnosyl-7-O-Î’-D-Glucopyranoside,existing
ETCM_XHCF_1317,Baohuoside Ii,existing
ETCM_XHCF_1318,Bilobanol,existing
ETCM_XHCF_1319,Breviflavone B,existing
ETCM_XHCF_1320,Des-O-Methylicariin,existing
ETCM_XHCF_1321,Diphylloside A,existing
ETCM_XHCF_1322,Epimedin A,existing
ETCM_XHCF_1323,Epimedin B,existing
ETCM_XHCF_1324,Epimedin C,existing
ETCM_XHCF_1325,Epimedokoreanoside I,existing
ETCM_XHCF_1326,Epimedokoreanoside Ii,existing
ETCM_XHCF_1327,Epimedoside C,existing
ETCM_XHCF_1328,Ikarisoside F,existing
ETCM_XHCF_1329,Neoicariin,existing
ETCM_XHCF_1330,Wushanicariin,existing
ETCM_XHCF_1331,Yinyanghuo A,existing
ETCM_XHCF_1332,Yinyanghuo B,existing
ETCM_XHCF_1333,Yinyanghuo C,existing
ETCM_XHCF_1334,Yinyanghuo D,existing
ETCM_XHCF_1335,Yinyanghuo E,existing
ETCM_XHCF_1336,Codeine,existing
ETCM_XHCF_1337,Dihydrosanguinarine,existing
ETCM_XHCF_1338,D-Mannoheptulose,existing
ETCM_XHCF_1339,"Nonanoicacid,Î‘-Narcotine",existing
ETCM_XHCF_1340,Narcotoline,existing
ETCM_XHCF_1341,Norsanguinarine,existing
ETCM_XHCF_1342,Papaverine,existing
ETCM_XHCF_1343,Sedoheptulose,existing
ETCM_XHCF_1344,Thebaine,existing
ETCM_XHCF_1345,Cepharadione B,existing
ETCM_XHCF_1346,Decanoylacetaldehyde,existing
ETCM_XHCF_1347,"3,5-Didecanoylpyridine",existing
ETCM_XHCF_1348,Lauric Aldehyde,existing
ETCM_XHCF_1349,"Methyl-N-Nonylketone,Undecan-2-One",existing
ETCM_XHCF_1350,Norcepharadione B,existing
ETCM_XHCF_1351,2-Noryl-5-Decanoylpyridine,existing
ETCM_XHCF_1352,Convallamarin,existing
ETCM_XHCF_1353,"22-Hydroxy-25(R,S)-Furost-5-En-12-On-3Î’,22,26-Triol 26-O-Î’-D-Glucopyranoside",existing
ETCM_XHCF_1354,Polyfuroside,existing
ETCM_XHCF_1355,Polyfuroside Po6,existing
ETCM_XHCF_1356,Polyfuroside Po7,existing
ETCM_XHCF_1357,Polyfuroside Po8,existing
ETCM_XHCF_1358,Wattoside C,existing
ETCM_XHCF_1359,"(3S,10S)-3-Isopropyl-6,10-Dimethylcyclodec-6-Ene-1,4-Dione,Curdione",existing
ETCM_XHCF_1360,P-Tolyl-Methyl Carbinol Diferuloyl Methane,existing
ETCM_XHCF_1361,Multiflorin A,existing
ETCM_XHCF_1362,Multiflorin B,existing
ETCM_XHCF_1363,Multinoside A,existing
ETCM_XHCF_1364,Glyceryl Linolenate I,existing
ETCM_XHCF_1365,Glyceryl Linolenate Ii,existing
ETCM_XHCF_1366,Glyceryl Linolenate Iii,existing
ETCM_XHCF_1367,Hederagenin-3-O-Î’-D-Xyl(1â†’3)-Î‘-L-Arabinopyranoside,existing
ETCM_XHCF_1368,Norarjunolic Acid-28-O-Î‘-L-Rhammnosyl(1â†’4)-Î’-D-Glucosyl(1â†’6)-Î’-D-Glucopyranoside,existing
ETCM_XHCF_1369,Prosapogenin Cp5,existing
ETCM_XHCF_1370,Genkdaphin,existing
ETCM_XHCF_1371,Hydroxygenkwanin,existing
ETCM_XHCF_1372,Neryl Pentanoate,existing
ETCM_XHCF_1373,Odoracin,existing
ETCM_XHCF_1374,Yuanhuadin,existing
ETCM_XHCF_1375,Yuanhuafin,existing
ETCM_XHCF_1376,Yuanhuapin,existing
ETCM_XHCF_1377,Yuanhuatin,existing
ETCM_XHCF_1378,Daphnodorin G,existing
ETCM_XHCF_1379,Daphnodorin G-3''-Methyl Ether,existing
ETCM_XHCF_1380,Daphnodorin H,existing
ETCM_XHCF_1381,Daphnodorin H 3-Methyl Ether,existing
ETCM_XHCF_1382,Daphnodorin H 3''-Methyl Ether,existing
ETCM_XHCF_1383,Isodaphnoretin,existing
ETCM_XHCF_1384,N-Acetyl-D-Glucosamine,existing
ETCM_XHCF_1385,1-Carboethoxy-Î’-Carboline,existing
ETCM_XHCF_1386,"1,6-Dihydroxy-3,7-Dimethoxyxanthone",existing
ETCM_XHCF_1387,"1,7-Dihydroxy-3-Methoxy Xanthone",existing
ETCM_XHCF_1388,"1,6-Dihydroxy-3,5,7-Trimethoxyxanthone",existing
ETCM_XHCF_1389,"1,7-Dimethoxyxanthone",existing
ETCM_XHCF_1390,"4-C-Î’-D-Glucopyranosyl-1,3,6-Trihydroxy-7-Methoxyxanthone",existing
ETCM_XHCF_1391,"1-Hydroxy-3,7-Dimethoxyxanthone",existing
ETCM_XHCF_1392,"6-Hydroxy-1,2,3,7-Tetramethoxyxanthone",existing
ETCM_XHCF_1393,"1-Hydroxy-3,6,7-Trimethoxy Xanthone",existing
ETCM_XHCF_1394,"Î‘-D-(6-O-4-Methyl-3,5-Dimethoxycinnamoyl)-Glucopyranosyl-(1â†’2)-Î’-D-(3-O-Sinapoyl)-Fructofuranose",existing
ETCM_XHCF_1395,Norharman,existing
ETCM_XHCF_1396,Onjisaponin A,existing
ETCM_XHCF_1397,Onjisaponin B,existing
ETCM_XHCF_1398,Onjisaponin E,existing
ETCM_XHCF_1399,"1,2,3,6,7-Pentamethoxyxanthone",existing
ETCM_XHCF_1400,Polygalaxanthone Iv,existing
ETCM_XHCF_1401,Polygalaxanthone V,existing
ETCM_XHCF_1402,Polygalaxanthone Vi,existing
ETCM_XHCF_1403,Polygalaxanthone Vii,existing
ETCM_XHCF_1404,Polygalitol,existing
ETCM_XHCF_1405,Tenuifolin,existing
ETCM_XHCF_1406,Tenuifoliose A,existing
ETCM_XHCF_1407,Tenuifoliose B,existing
ETCM_XHCF_1408,Tenuifoliose C,existing
ETCM_XHCF_1409,Tenuifoliose D,existing
ETCM_XHCF_1410,Tenuifoliose E,existing
ETCM_XHCF_1411,Tenuifoliose F,existing
ETCM_XHCF_1412,Tenuifoliside A,existing
ETCM_XHCF_1413,Tenuifoliside B,existing
ETCM_XHCF_1414,Tenuifoliside C,existing
ETCM_XHCF_1415,Tenuifoliside D,existing
ETCM_XHCF_1416,Tenuiphenone A,existing
ETCM_XHCF_1417,Tenuiphenone B,existing
ETCM_XHCF_1418,Tenuiphenone C,existing
ETCM_XHCF_1419,Tenuiphenone D,existing
ETCM_XHCF_1420,"3,4,5-Trimethoxy Cinnamic Acid",existing
ETCM_XHCF_1421,Lycopose,existing
ETCM_XHCF_1422,"5-Acetyl-3Î’-Angeloyloxy-2Î’-(1-Hydroxyisopropyl)-2,3-Dihydrobenzofuran",existing
ETCM_XHCF_1423,"5-Acetyl-3Î’-Angeloyloxy-2Î’-(1-Hydroxyisopropyl)-6-Methoxy-2,3-Dihydrobenzofuran",existing
ETCM_XHCF_1424,Encecalinol,existing
ETCM_XHCF_1425,Espeletone,existing
ETCM_XHCF_1426,Alismol,existing
ETCM_XHCF_1427,Alisol A,existing
ETCM_XHCF_1428,Alisol A Monoacetate,existing
ETCM_XHCF_1429,Alisol B,existing
ETCM_XHCF_1430,Alisol B Monoacetate,existing
ETCM_XHCF_1431,Alisol C,existing
ETCM_XHCF_1432,Alisol C Monoacetate,existing
ETCM_XHCF_1433,Alisol E 23-Acetate,existing
ETCM_XHCF_1434,Alisol E 24-Acetate,existing
ETCM_XHCF_1435,Alizexol A,existing
ETCM_XHCF_1436,Alizexol B,existing
ETCM_XHCF_1437,25-Anhydroalisol A 11-Acetate,existing
ETCM_XHCF_1438,25-Anhydroalisol A 24-Acetate,existing
ETCM_XHCF_1439,11-Deoxyalisol A,existing
ETCM_XHCF_1440,"13Î’,17Î’-Epoxyalisol A",existing
ETCM_XHCF_1441,"13Î’,17Î’-Epoxyalisol A 24-Acetate",existing
ETCM_XHCF_1442,Neoalisol,existing
ETCM_XHCF_1443,Oriediterpenol,existing
ETCM_XHCF_1444,Oriediterpenoside,existing
ETCM_XHCF_1445,Orientalol A,existing
ETCM_XHCF_1446,Orientalol B,existing
ETCM_XHCF_1447,Orientalol C,existing
ETCM_XHCF_1448,Orientalol E,existing
ETCM_XHCF_1449,Orientalol E,existing
ETCM_XHCF_1450,Orientalol F,existing
ETCM_XHCF_1451,Sulfoorientalol A,existing
ETCM_XHCF_1452,Sulfoorientalol B,existing
ETCM_XHCF_1453,Sulfoorientalol C,existing
ETCM_XHCF_1454,Sulfoorientalol D,existing
ETCM_XHCF_1455,Apicidin,existing
ETCM_XHCF_1456,"Ent-(16S)-Atisan-13,17-Oxide",existing
ETCM_XHCF_1457,Baimonidine,existing
ETCM_XHCF_1458,Trans-Communic Acid Methyl Ester,existing
ETCM_XHCF_1459,Trans-Communol,existing
ETCM_XHCF_1460,Ebeinone,existing
ETCM_XHCF_1461,"Ent-16Î’,17-Epoxy-Kaurane",existing
ETCM_XHCF_1462,"Ent-15Î’,16-Epoxy-Kauran-17-Ol",existing
ETCM_XHCF_1463,Fritillarizine,existing
ETCM_XHCF_1464,Hapepunine,existing
ETCM_XHCF_1465,Hapepunine 3-O-Î‘-L-Rhamnosyl-(1â†’2)-Î’-D-Glucopyranoside,existing
ETCM_XHCF_1466,Isobaimonidine,existing
ETCM_XHCF_1467,Isoverticine,existing
ETCM_XHCF_1468,"Ent-Kauran-16Î‘,17-Diol",existing
ETCM_XHCF_1469,"Ent-Kauran-16Î’,17-Diol",existing
ETCM_XHCF_1470,Ent-Kaur-15-En-17-Ol,existing
ETCM_XHCF_1471,Ent-16Î‘-Methoxy-Kauran-17-Ol,existing
ETCM_XHCF_1472,Ent-17-Norkauran-16-One,existing
ETCM_XHCF_1473,Peiminoside,existing
ETCM_XHCF_1474,Picropodophyllin,existing
ETCM_XHCF_1475,Solanidine-3-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î’-D-Glucopyranosyl-(1â†’4)-Î’-D-Glucopyranoside,existing
ETCM_XHCF_1476,Solanidine-3-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î’-D-Glucopyranoside,existing
ETCM_XHCF_1477,Verticine-N-Oxide,existing
ETCM_XHCF_1478,Verticinone-N-Oxide,existing
ETCM_XHCF_1479,Zhebeinine,existing
ETCM_XHCF_1480,Zhebeininoside,existing
ETCM_XHCF_1481,Zhebeinone,existing
ETCM_XHCF_1482,Zhebeiresinol,existing
ETCM_XHCF_1483,Zhebeirine,existing
ETCM_XHCF_1484,Anemarrhenasaponin I,existing
ETCM_XHCF_1485,Anemarrhenasaponin Ia,existing
ETCM_XHCF_1486,Anemarsaponin B,existing
ETCM_XHCF_1487,Anemarsaponin C,existing
ETCM_XHCF_1488,Anemarsaponin E,existing
ETCM_XHCF_1489,Anemarsaponin F,existing
ETCM_XHCF_1490,Anemarsaponin G,existing
ETCM_XHCF_1491,Cthd0233276-21,existing
ETCM_XHCF_1492,Degalactotigonin,existing
ETCM_XHCF_1493,"(25S)-26-O-Î’-D-Glucopyranosyl-22-Hydroxy-5Î’-Furostane-3Î’,26-Diol 3-O-Î’-D-Glucopyranosyl-(1â†’2)-O-Î’-D-Galactopyranoside",existing
ETCM_XHCF_1494,Cis-Hinokiresinol,existing
ETCM_XHCF_1495,P-Hydroxyphenyl Crotonic Acid,existing
ETCM_XHCF_1496,Markogenin,existing
ETCM_XHCF_1497,Markogenin3-O-Î’-D-Glucopyranosyl-(1â†’2)-Î’-D-Galactopyranoside,existing
ETCM_XHCF_1498,Monomethyl-Cis-Hinokiresinol,existing
ETCM_XHCF_1499,Neogitogenin,existing
ETCM_XHCF_1500,"Nicotinamide,Vitamin Pp",existing
ETCM_XHCF_1501,Pentacosyl Vinyl Ester,existing
ETCM_XHCF_1502,Sarsasapogenin,existing
ETCM_XHCF_1503,Smilagenin,existing
ETCM_XHCF_1504,Smilagenin-3-O-[Î’-D-Glucopyranosyl-(1â†’2)]-Î’-D-Mannopyranoside,existing
ETCM_XHCF_1505,"(5Î’,25S)-Spirostan-3Î’,15Î‘,23Î‘-Diol-3-O-D-Glucopyranosyl-(1â†’2)-Î’-D-Galactopyranoside",existing
ETCM_XHCF_1506,"(5Î’,25S)-Spirostan-3Î’,15Î‘,23Î‘-Triol-3-O-D-Glucopyranosyl-(1â†’2)-Î’-D-Galactopyranoside",existing
ETCM_XHCF_1507,Timobiose,existing
ETCM_XHCF_1508,Timosaponin A1,existing
ETCM_XHCF_1509,Timosaponin A3,existing
ETCM_XHCF_1510,Xilingsaponin B,existing
ETCM_XHCF_1511,10-O-Acetylgeniposide,existing
ETCM_XHCF_1512,Asperuloside,existing
ETCM_XHCF_1513,3-O-Caffeoyl-4-O-Sinapoylquinic Acid,existing
ETCM_XHCF_1514,6''-O-P-Coumaroylgenipingentiobioside,existing
ETCM_XHCF_1515,Î‘-Crocetin,existing
ETCM_XHCF_1516,Crocin,existing
ETCM_XHCF_1517,Deacetyl Asperulosidic Acid,existing
ETCM_XHCF_1518,Deacetyl Asperulosidic Acid Methyl Ester,existing
ETCM_XHCF_1519,"3,4-Di-O-Caffeoyl-5-O-(3-Hydroxy-3-Methyl) Glutaroyl Quinic Acid",existing
ETCM_XHCF_1520,"3,5-Di-O-Caffeoyl-4-O-(3-Hydroxy-3-Methyl)Glutaroylquinic Acid",existing
ETCM_XHCF_1521,"3,4-Di-O-Caffeoylquinic Acid",existing
ETCM_XHCF_1522,"7Î’,8Î’-Epoxy-8Î‘-Dihydrogeniposide",existing
ETCM_XHCF_1523,Gardendiol,existing
ETCM_XHCF_1524,Gardenin,existing
ETCM_XHCF_1525,Gardenone,existing
ETCM_XHCF_1526,Gardenoside,existing
ETCM_XHCF_1527,Gardoside,existing
ETCM_XHCF_1528,Gardoside,existing
ETCM_XHCF_1529,Genipingentiobioside,existing
ETCM_XHCF_1530,"5-Hydroxy-6,7,3',4',5'-Pentamethoxyflavone",existing
ETCM_XHCF_1531,6-O-Methyldeacetylasperulosidic Acid Methyl Ester,existing
ETCM_XHCF_1532,Methyl Dihydrojasmonate,existing
ETCM_XHCF_1533,8-O-Methylmonotropein Methyl Ester,existing
ETCM_XHCF_1534,6-O-Methylscandoside Methyl Ester,existing
ETCM_XHCF_1535,Picrocrocinic Acid O-Î’-D-Glucopyrinoside,existing
ETCM_XHCF_1536,Scandoside Methyl Ester,existing
ETCM_XHCF_1537,Shanzhiside,existing
ETCM_XHCF_1538,Acerosin,existing
ETCM_XHCF_1539,10-Acetoxy-1-Acevaltrate Hydrin,existing
ETCM_XHCF_1540,10-Acetoxy-1-Homovaltrate Hydrin,existing
ETCM_XHCF_1541,Acevaltrate,existing
ETCM_XHCF_1542,Acevaltratum,existing
ETCM_XHCF_1543,Didrovaltratum,existing
ETCM_XHCF_1544,Dihydrovalepotriate,existing
ETCM_XHCF_1545,1-Homoacevaltrate,existing
ETCM_XHCF_1546,11-Homohydroxyldidrovaltrate,existing
ETCM_XHCF_1547,1-Homoisoacevaltrate,existing
ETCM_XHCF_1548,Isovaltrate,existing
ETCM_XHCF_1549,Linarin Isovalerate,existing
ETCM_XHCF_1550,Maalialcohol,existing
ETCM_XHCF_1551,(+)-Maalioxide,existing
ETCM_XHCF_1552,Valepotriate,existing
ETCM_XHCF_1553,Valerosidatum,existing
ETCM_XHCF_1554,N-Methyltyramine,existing
ETCM_XHCF_1555,Seselin,existing
ETCM_XHCF_1556,"N-Feruloylputrescine,Subaphyllin",existing
ETCM_XHCF_1557,19-Hydroxydeacetylnomilinic Acid-17-Î’-D-Glucopyranoside,existing
ETCM_XHCF_1558,Isolimonic Acid (16â†’17)Lactone,existing
ETCM_XHCF_1559,Neohesperidin,existing
ETCM_XHCF_1560,Nomilinic Acid,existing
ETCM_XHCF_1561,Nomilinic Acid Glucoside,existing
ETCM_XHCF_1562,"5,7,8,4'-Tetramethoxyflavone",existing
ETCM_XHCF_1563,"5,7,4'-Trimethoxyflavone",existing
ETCM_XHCF_1564,Î‘-Acetoxyisovalerylalkannin,existing
ETCM_XHCF_1565,Acetylalkannin,existing
ETCM_XHCF_1566,Acetylshikonin,existing
ETCM_XHCF_1567,Alkannan,existing
ETCM_XHCF_1568,Alkannin Angelate,existing
ETCM_XHCF_1569,O7-Angeloylretronecine,existing
ETCM_XHCF_1570,O9-Angeloylretronecine,existing
ETCM_XHCF_1571,Anhydroalkannin,existing
ETCM_XHCF_1572,Arnebifuranone,existing
ETCM_XHCF_1573,Deoxyshikonin,existing
ETCM_XHCF_1574,Des-O-Methyllasiodiplodin,existing
ETCM_XHCF_1575,"Î’,Î’-Dimethylacrylalkannin",existing
ETCM_XHCF_1576,"Î’,Î’-Dimethylacrylshikonin",existing
ETCM_XHCF_1577,Eicosyl Caffeate,existing
ETCM_XHCF_1578,Î’-Hydroxyisovalerylshikonin,existing
ETCM_XHCF_1579,Hydroxymyoscorpine,existing
ETCM_XHCF_1580,Intermedine,existing
ETCM_XHCF_1581,Isobutyryl Shikonin,existing
ETCM_XHCF_1582,Isovalerylshikonin,existing
ETCM_XHCF_1583,Lithospermidin A,existing
ETCM_XHCF_1584,Lithospermidin B,existing
ETCM_XHCF_1585,1-Methyl-Acetylshikonin,existing
ETCM_XHCF_1586,Î‘-Methyl-N-Butyrylshikonin,existing
ETCM_XHCF_1587,Myoscorpine,existing
ETCM_XHCF_1588,Np02140176-38-K,existing
ETCM_XHCF_1589,Np02140176-40,existing
ETCM_XHCF_1590,Np02140176-41-Kna,existing
ETCM_XHCF_1591,Np02140176-42-K,existing
ETCM_XHCF_1592,Octadecanyl Caffeate,existing
ETCM_XHCF_1593,Propionylshikonin,existing
ETCM_XHCF_1594,Rhizonone,existing
ETCM_XHCF_1595,Shikonin,existing
ETCM_XHCF_1596,Shikonine,existing
ETCM_XHCF_1597,Shikonofuran A,existing
ETCM_XHCF_1598,Shikonofuran B,existing
ETCM_XHCF_1599,Shikonofuran C,existing
ETCM_XHCF_1600,Shikonofuran D,existing
ETCM_XHCF_1601,Shikonofuran E,existing
ETCM_XHCF_1602,"3,4-Teracrylshikonin",existing
ETCM_XHCF_1603,Tetracosyl Caffeate,existing
ETCM_XHCF_1604,Apigenin-6-C-Î‘-L-Arabinopyranosyl-8-C-Î’-L-Arabinopyranoside,existing
ETCM_XHCF_1605,Apigenin-6-C-Î‘-L-Arabinopyranosyl-8-C-Î’-D-Xylopyranoside,existing
ETCM_XHCF_1606,Apigenin-6-C-Î’-D-Xylopyranosyl-8-C-Î‘-L-Arabinopyranoside,existing
ETCM_XHCF_1607,Isocarlinoside,existing
ETCM_XHCF_1608,Violyedoenamide,existing
ETCM_XHCF_1609,Egomaketone,existing
ETCM_XHCF_1610,"Isoamyl-3-Furylketone,Perilla Ketone",existing
ETCM_XHCF_1611,Cumic Acid,existing
ETCM_XHCF_1612,Dihydroperilla Alcohol,existing
ETCM_XHCF_1613,Isoegomaketone,existing
ETCM_XHCF_1614,"1,2-Methylenedioxy-4-Methoxy-5-Allyl-Phen-3-Yl Î’-D-Glucopyranoside",existing
ETCM_XHCF_1615,Perilloside B,existing
ETCM_XHCF_1616,Perillylglucopyranoside,existing
ETCM_XHCF_1617,Asterin A,existing
ETCM_XHCF_1618,Asterin B,existing
ETCM_XHCF_1619,Astersaponin G,existing
ETCM_XHCF_1620,Astin A,existing
ETCM_XHCF_1621,Astin B,existing
ETCM_XHCF_1622,Astin C,existing
ETCM_XHCF_1623,Astin D,existing
ETCM_XHCF_1624,Astin E,existing
ETCM_XHCF_1625,Lachnophyllol,existing
ETCM_XHCF_1626,Lachnophyllol Acetate,existing
ETCM_XHCF_1627,Shionone,existing
ETCM_XHCF_1628,Shionoside A,existing
ETCM_XHCF_1629,Shionoside B,existing
ETCM_XHCF_1630,Shionoside C,existing
ETCM_XHCF_1631,Methyl Protodiosgenin Tetraglycoside,existing
ETCM_XHCF_1632,Baogongteng C,existing
ETCM_XHCF_1633,Triolein,existing
ETCM_XHCF_1634,"3-Isopropyl-6-Methylenecyclohex-1-Ene,3-Methylene-6-(1-Methylethyl)-Cyclohexene,Î’-Phellandrene",existing
ETCM_XHCF_1635,"Dehydrodiisoeugenol,Licarin A",existing
ETCM_XHCF_1636,Isoelemicin,existing
ETCM_XHCF_1637,Trimyristin,existing
ETCM_XHCF_1638,"2,5-Dimethoxy-P-Benzoquinone",existing
ETCM_XHCF_1639,Arabinose,existing
ETCM_XHCF_1640,Arabinose,existing
ETCM_XHCF_1641,Hexadecadienoic Acid,existing
ETCM_XHCF_1642,Feralolide,existing
ETCM_XHCF_1643,Feroxidin,existing
ETCM_XHCF_1644,Aloesin,existing
ETCM_XHCF_1645,Aloesone,existing
ETCM_XHCF_1646,Furoaloesone,existing
ETCM_XHCF_1647,7-Hydroxyaloin,existing
ETCM_XHCF_1648,5-Hydroxyaloin A,existing
ETCM_XHCF_1649,Vitamin D,existing
ETCM_XHCF_1650,Galactan,existing
ETCM_XHCF_1651,Galacturonic Acid,existing
ETCM_XHCF_1652,"2,5-Dihydroxytoluene",existing
ETCM_XHCF_1653,Homoarbutin,existing
ETCM_XHCF_1654,Isohomoarbutin,existing
ETCM_XHCF_1655,Galloylhyperin,existing
ETCM_XHCF_1656,Mogrosidev,existing
ETCM_XHCF_1657,Mogrosideâ…¥,existing
ETCM_XHCF_1658,Conoflorine,existing
ETCM_XHCF_1659,D-Nortrachelogenin,existing
ETCM_XHCF_1660,Coronaridine,existing
ETCM_XHCF_1661,Trachelogenin,existing
ETCM_XHCF_1662,Tabernaemontanine,existing
ETCM_XHCF_1663,Matairesinol,existing
ETCM_XHCF_1664,Apparicine,existing
ETCM_XHCF_1665,Wikstromol,existing
ETCM_XHCF_1666,"Lupeol Acetate,Lupenyl Acetate",existing
ETCM_XHCF_1667,Ephedradine A,existing
ETCM_XHCF_1668,Ephedradine C,existing
ETCM_XHCF_1669,Hastatoside,existing
ETCM_XHCF_1670,"D-Glucose,Glucose",existing
ETCM_XHCF_1671,"D-Glucose,Glucose",existing
ETCM_XHCF_1672,Fructose,existing
ETCM_XHCF_1673,Betanin,existing
ETCM_XHCF_1674,Glycerol,existing
ETCM_XHCF_1675,Jasmololone,existing
ETCM_XHCF_1676,Longifolene,existing
ETCM_XHCF_1677,Vitamin E,existing
ETCM_XHCF_1678,"Adenine,Pedatisectine B",existing
ETCM_XHCF_1679,Cytochrome C,existing
ETCM_XHCF_1680,Hyperoside,existing
ETCM_XHCF_1681,Rhodotoxin,existing
ETCM_XHCF_1682,Î“-Eudesmol,existing
ETCM_XHCF_1683,"Andromedotoxin,Grayanotoxini",existing
ETCM_XHCF_1684,"5-Isopropyl-2-Methylbicyclo[3.1.0]Hex-2-Ene,Î‘-Thujene",existing
ETCM_XHCF_1685,Î‘-Terpinyl Acetate,existing
ETCM_XHCF_1686,24-Methylenecholesterol,existing
ETCM_XHCF_1687,Isofucosterol,existing
ETCM_XHCF_1688,"Î”7-Cholesterol,Lathosterol,Cholest-7-Enol",existing
ETCM_XHCF_1689,Cholestanol,existing
ETCM_XHCF_1690,Clerosterol,existing
ETCM_XHCF_1691,Hancinone C,existing
ETCM_XHCF_1692,Denudatin B,existing
ETCM_XHCF_1693,Denudatin A,existing
ETCM_XHCF_1694,Burchellin,existing
ETCM_XHCF_1695,Ethylvanillin,existing
ETCM_XHCF_1696,Ethyllinolenate,existing
ETCM_XHCF_1697,Linalool Oxide,existing
ETCM_XHCF_1698,Cornuside,existing
ETCM_XHCF_1699,Ethyl Oleate,existing
ETCM_XHCF_1700,Gemin D,existing
ETCM_XHCF_1701,Cornusiin C,existing
ETCM_XHCF_1702,2-Ethyl-1-Hexanol,existing
ETCM_XHCF_1703,Zonarol,existing
ETCM_XHCF_1704,Pipecolic Acid,existing
ETCM_XHCF_1705,Phytolaccagenic Acid,existing
ETCM_XHCF_1706,Esculentagenin,existing
ETCM_XHCF_1707,Esculentic Acid,existing
ETCM_XHCF_1708,Tetradecylpalmitate,existing
ETCM_XHCF_1709,Esculentoside B,existing
ETCM_XHCF_1710,Esculentoside G,existing
ETCM_XHCF_1711,Esculentoside K,existing
