id,name
ETCM_Target_Genes_id_1271,SLC1A3
ETCM_Target_Genes_id_1274,SLC1A6
ETCM_Target_Genes_id_1284,SLC6A1
ETCM_Target_Genes_id_1286,SLC6A3
ETCM_Target_Genes_id_1287,SLC6A4
ETCM_Target_Genes_id_1288,SLC6A6
ETCM_Target_Genes_id_1292,SLC6A11
ETCM_Target_Genes_id_1293,SLC6A12
ETCM_Target_Genes_id_1294,SLC6A13
ETCM_Target_Genes_id_1295,SLC7A1
ETCM_Target_Genes_id_1297,SLC7A4
ETCM_Target_Genes_id_1300,SLC10A1
ETCM_Target_Genes_id_1301,SLC10A2
ETCM_Target_Genes_id_1303,SLC12A2
ETCM_Target_Genes_id_1313,SLC18A2
ETCM_Target_Genes_id_1316,SLCO1A2
ETCM_Target_Genes_id_1322,SMO
ETCM_Target_Genes_id_1333,SPR
ETCM_Target_Genes_id_1335,SQLE
ETCM_Target_Genes_id_1337,SRD5A1
ETCM_Target_Genes_id_1344,SST
ETCM_Target_Genes_id_1345,SSTR1
ETCM_Target_Genes_id_1346,SSTR2
ETCM_Target_Genes_id_1347,SSTR3
ETCM_Target_Genes_id_1348,SSTR5
ETCM_Target_Genes_id_1351,SULT1E1
ETCM_Target_Genes_id_1354,SULT1A1
ETCM_Target_Genes_id_1355,SULT1A3
ETCM_Target_Genes_id_1357,SUOX
ETCM_Target_Genes_id_1358,SULT2A1
ETCM_Target_Genes_id_1361,SYN1
ETCM_Target_Genes_id_1363,TACR1
ETCM_Target_Genes_id_1365,TAP1
ETCM_Target_Genes_id_1367,TAT
ETCM_Target_Genes_id_1370,HNF1A
ETCM_Target_Genes_id_1377,TF
ETCM_Target_Genes_id_1379,TFF1
ETCM_Target_Genes_id_1387,TH
ETCM_Target_Genes_id_1402,TOP2A
ETCM_Target_Genes_id_1403,TOP2B
ETCM_Target_Genes_id_1404,TP53
ETCM_Target_Genes_id_1405,TPH1
ETCM_Target_Genes_id_1426,TYR
ETCM_Target_Genes_id_1433,UGT2B4
ETCM_Target_Genes_id_1434,UGT2B7
ETCM_Target_Genes_id_1435,UGT2B15
ETCM_Target_Genes_id_1454,WARS
ETCM_Target_Genes_id_1457,XDH
ETCM_Target_Genes_id_1464,CXCR4
ETCM_Target_Genes_id_1467,ALDH5A1
ETCM_Target_Genes_id_1468,HSD17B8
ETCM_Target_Genes_id_1479,PLA2G6
ETCM_Target_Genes_id_1488,YARS
ETCM_Target_Genes_id_1495,HSD17B6
ETCM_Target_Genes_id_1496,AOC3
ETCM_Target_Genes_id_1497,AKR1C3
ETCM_Target_Genes_id_1500,PDE5A
ETCM_Target_Genes_id_1501,ALDH4A1
ETCM_Target_Genes_id_1515,CES2
