id,name
HN7792,白鲜皮
HN7845,大血藤
HN7857,灯盏细辛
HN7865,鸡血藤
HN7884,橘核
HN7895,黄精
HN7896,木蝴蝶
HN7899,桑叶
HN7971,大叶紫珠
HN7973,桑白皮
HN8012,苍耳子
HN8044,半边莲
HN8079,黄芪
HN8081,巴豆
HN8087,槟榔
HN8093,菥蓂
HN8125,海金沙
HN8131,浮萍
HN8140,麦芽
HN8142,女贞子
HN8157,鱼腥草
HN8240,玉竹
HN8254,射干
HN8261,灯心草
HN8270,马齿苋
HN8291,川牛膝
HN8297,苦玄参
HN8302,灯盏细辛
HN8338,积雪草
HN8341,秦艽
HN8391,巴豆霜
HN8400,委陵菜
HN8460,黄山药
HN8463,决明子
HN8499,川木通
HN8503,三白草
HN8523,莲子心
HN8531,天仙藤
HN8564,藕节
HN8595,车前子
HN8617,白薇
HN8630,刀豆
HN8638,枇杷叶
HN8791,薤白
HN8817,刺五加
HN8843,天麻
HN8855,密蒙花
HN8867,青皮
HN8918,石榴皮
HN8925,龙葵
HN8976,诃子
HN9011,苦参
HN9055,防己
HN9072,娑罗子
HN9134,牛膝
HN9139,延胡索
